"individualAdultID","lightWavelength","behaviorType","day","Value"
"13","635nm","Time_In_Transition_Zone",6,124.12
"13","635nm","Time_In_Transition_Zone",7,105.21
"13","635nm","Time_In_Transition_Zone",8,34.49
"13","635nm","Time_In_Transition_Zone",9,32.05
"13","635nm","Time_In_Transition_Zone",10,35.12
"14","635nm","Time_In_Transition_Zone",1,115.12
"14","635nm","Time_In_Transition_Zone",2,124.13
"14","635nm","Time_In_Transition_Zone",3,125.16
"14","635nm","Time_In_Transition_Zone",4,132.12
"14","635nm","Time_In_Transition_Zone",5,105.21
"14","635nm","Time_In_Transition_Zone",6,135.23
"14","635nm","Time_In_Transition_Zone",7,102.14
"14","635nm","Time_In_Transition_Zone",8,37.48
"14","635nm","Time_In_Transition_Zone",9,38.48
"14","635nm","Time_In_Transition_Zone",10,35.12
"15","635nm","Time_In_Transition_Zone",1,124.12
"15","635nm","Time_In_Transition_Zone",2,115.12
"15","635nm","Time_In_Transition_Zone",3,162.12
"15","635nm","Time_In_Transition_Zone",4,121.02
"15","635nm","Time_In_Transition_Zone",5,104.12
"15","635nm","Time_In_Transition_Zone",6,124.12
"15","635nm","Time_In_Transition_Zone",7,103.23
"15","635nm","Time_In_Transition_Zone",8,35.89
"15","635nm","Time_In_Transition_Zone",9,30.21
"15","635nm","Time_In_Transition_Zone",10,32.15
"1","635nm","Time_In_Center_Zone",1,119.65
"1","635nm","Time_In_Center_Zone",2,169.28
"1","635nm","Time_In_Center_Zone",3,139.37
"1","635nm","Time_In_Center_Zone",4,159.61
"1","635nm","Time_In_Center_Zone",5,143.4
"1","635nm","Time_In_Center_Zone",6,137.86
"1","635nm","Time_In_Center_Zone",7,180.82
"1","635nm","Time_In_Center_Zone",8,60.33
"1","635nm","Time_In_Center_Zone",9,62.99
"1","635nm","Time_In_Center_Zone",10,58.63
"2","635nm","Time_In_Center_Zone",1,145.73
"2","635nm","Time_In_Center_Zone",2,152.4
"2","635nm","Time_In_Center_Zone",3,146.83
"2","635nm","Time_In_Center_Zone",4,150.71
"2","635nm","Time_In_Center_Zone",5,113.16
"2","635nm","Time_In_Center_Zone",6,122.69
"2","635nm","Time_In_Center_Zone",7,161.73
"2","635nm","Time_In_Center_Zone",8,63.62
"2","635nm","Time_In_Center_Zone",9,57.04
"2","635nm","Time_In_Center_Zone",10,50.77
"3","635nm","Time_In_Center_Zone",1,153.76
"3","635nm","Time_In_Center_Zone",2,115.11
"3","635nm","Time_In_Center_Zone",3,176.75
"3","635nm","Time_In_Center_Zone",4,154.72
"3","635nm","Time_In_Center_Zone",5,104.37
"3","635nm","Time_In_Center_Zone",6,157.13
"3","635nm","Time_In_Center_Zone",7,172.73
"3","635nm","Time_In_Center_Zone",8,44.55
"3","635nm","Time_In_Center_Zone",9,61.98
"3","635nm","Time_In_Center_Zone",10,42.76
"4","635nm","Time_In_Center_Zone",1,176.7
"4","635nm","Time_In_Center_Zone",2,121.86
"4","635nm","Time_In_Center_Zone",3,176.73
"4","635nm","Time_In_Center_Zone",4,148.53
"4","635nm","Time_In_Center_Zone",5,131.1
"4","635nm","Time_In_Center_Zone",6,146.26
"4","635nm","Time_In_Center_Zone",7,132.73
"4","635nm","Time_In_Center_Zone",8,37.74
"4","635nm","Time_In_Center_Zone",9,60.29
"4","635nm","Time_In_Center_Zone",10,66.62
"5","635nm","Time_In_Center_Zone",1,151.75
"5","635nm","Time_In_Center_Zone",2,159.39
"5","635nm","Time_In_Center_Zone",3,166.73
"5","635nm","Time_In_Center_Zone",4,112.7
"5","635nm","Time_In_Center_Zone",5,161.92
"5","635nm","Time_In_Center_Zone",6,134.68
"5","635nm","Time_In_Center_Zone",7,189.67
"5","635nm","Time_In_Center_Zone",8,64.51
"5","635nm","Time_In_Center_Zone",9,61.31
"5","635nm","Time_In_Center_Zone",10,65.84
"6","635nm","Time_In_Center_Zone",1,142.74
"6","635nm","Time_In_Center_Zone",2,100.39
"6","635nm","Time_In_Center_Zone",3,155.73
"6","635nm","Time_In_Center_Zone",4,115.73
"6","635nm","Time_In_Center_Zone",5,107.59
"6","635nm","Time_In_Center_Zone",6,113.71
"6","635nm","Time_In_Center_Zone",7,193.53
"6","635nm","Time_In_Center_Zone",8,60.32
"6","635nm","Time_In_Center_Zone",9,53.7
"6","635nm","Time_In_Center_Zone",10,62.75
"7","635nm","Time_In_Center_Zone",1,137.7
"7","635nm","Time_In_Center_Zone",2,127.39
"7","635nm","Time_In_Center_Zone",3,163.72
"7","635nm","Time_In_Center_Zone",4,38.48
"7","635nm","Time_In_Center_Zone",5,126.75
"7","635nm","Time_In_Center_Zone",6,144.72
"7","635nm","Time_In_Center_Zone",7,190.74
"7","635nm","Time_In_Center_Zone",8,40.12
"7","635nm","Time_In_Center_Zone",9,51.64
"7","635nm","Time_In_Center_Zone",10,60.39
"8","635nm","Time_In_Center_Zone",1,110.73
"8","635nm","Time_In_Center_Zone",2,110.39
"8","635nm","Time_In_Center_Zone",3,165.68
"8","635nm","Time_In_Center_Zone",4,112.84
"8","635nm","Time_In_Center_Zone",5,119.1
"8","635nm","Time_In_Center_Zone",6,153.73
"8","635nm","Time_In_Center_Zone",7,183.13
"8","635nm","Time_In_Center_Zone",8,49.28
"8","635nm","Time_In_Center_Zone",9,62.62
"8","635nm","Time_In_Center_Zone",10,31.72
"9","635nm","Time_In_Center_Zone",1,134.72
"9","635nm","Time_In_Center_Zone",2,86.28
"9","635nm","Time_In_Center_Zone",3,154.74
"9","635nm","Time_In_Center_Zone",4,112.44
"9","635nm","Time_In_Center_Zone",5,115.43
"9","635nm","Time_In_Center_Zone",6,112.83
"9","635nm","Time_In_Center_Zone",7,97.51
"9","635nm","Time_In_Center_Zone",8,42.03
"9","635nm","Time_In_Center_Zone",9,63.46
"9","635nm","Time_In_Center_Zone",10,46.48
"10","635nm","Time_In_Center_Zone",1,150.7
"10","635nm","Time_In_Center_Zone",2,127.54
"10","635nm","Time_In_Center_Zone",3,150.72
"10","635nm","Time_In_Center_Zone",4,86.91
"10","635nm","Time_In_Center_Zone",5,124.38
"10","635nm","Time_In_Center_Zone",6,113.32
"10","635nm","Time_In_Center_Zone",7,136.86
"10","635nm","Time_In_Center_Zone",8,34.26
"10","635nm","Time_In_Center_Zone",9,54.42
"10","635nm","Time_In_Center_Zone",10,45.58
"11","635nm","Time_In_Center_Zone",1,152.79
"11","635nm","Time_In_Center_Zone",2,116.37
"11","635nm","Time_In_Center_Zone",3,168.65
"11","635nm","Time_In_Center_Zone",4,121.62
"11","635nm","Time_In_Center_Zone",5,156.7
"11","635nm","Time_In_Center_Zone",6,108.18
"11","635nm","Time_In_Center_Zone",7,173.66
"11","635nm","Time_In_Center_Zone",8,39.37
"11","635nm","Time_In_Center_Zone",9,65.78
"11","635nm","Time_In_Center_Zone",10,23.68
"12","635nm","Time_In_Center_Zone",1,80.7
"12","635nm","Time_In_Center_Zone",2,143.9
"12","635nm","Time_In_Center_Zone",3,155.73
"12","635nm","Time_In_Center_Zone",4,119.47
"12","635nm","Time_In_Center_Zone",5,177.54
"12","635nm","Time_In_Center_Zone",6,111.35
"12","635nm","Time_In_Center_Zone",7,172.75
"12","635nm","Time_In_Center_Zone",8,36.99
"12","635nm","Time_In_Center_Zone",9,66.72
"12","635nm","Time_In_Center_Zone",10,50.53
"13","635nm","Time_In_Center_Zone",1,162.55
"13","635nm","Time_In_Center_Zone",2,129.27
"13","635nm","Time_In_Center_Zone",3,165.76
"13","635nm","Time_In_Center_Zone",4,123.69
"13","635nm","Time_In_Center_Zone",5,172.49
"13","635nm","Time_In_Center_Zone",6,123.76
"13","635nm","Time_In_Center_Zone",7,169.38
"13","635nm","Time_In_Center_Zone",8,38.37
"13","635nm","Time_In_Center_Zone",9,62.54
"13","635nm","Time_In_Center_Zone",10,41.76
"14","635nm","Time_In_Center_Zone",1,164.76
"14","635nm","Time_In_Center_Zone",2,123.38
"14","635nm","Time_In_Center_Zone",3,141.82
"14","635nm","Time_In_Center_Zone",4,113.88
"14","635nm","Time_In_Center_Zone",5,142.67
"14","635nm","Time_In_Center_Zone",6,164.65
"14","635nm","Time_In_Center_Zone",7,156.26
"14","635nm","Time_In_Center_Zone",8,44.1
"14","635nm","Time_In_Center_Zone",9,59.2
"14","635nm","Time_In_Center_Zone",10,43.56
"15","635nm","Time_In_Center_Zone",1,124.65
"15","635nm","Time_In_Center_Zone",2,128.39
"15","635nm","Time_In_Center_Zone",3,72.76
"15","635nm","Time_In_Center_Zone",4,126.79
"15","635nm","Time_In_Center_Zone",5,130.46
"15","635nm","Time_In_Center_Zone",6,174.67
"15","635nm","Time_In_Center_Zone",7,193.52
"15","635nm","Time_In_Center_Zone",8,61
"15","635nm","Time_In_Center_Zone",9,69.67
"15","635nm","Time_In_Center_Zone",10,43.73
"1","660nm","Time_In_Thigmotaxis_Zone",1,310.22
"1","660nm","Time_In_Thigmotaxis_Zone",2,321.01
"1","660nm","Time_In_Thigmotaxis_Zone",3,311.25
"1","660nm","Time_In_Thigmotaxis_Zone",4,303.25
"1","660nm","Time_In_Thigmotaxis_Zone",5,302.12
"1","660nm","Time_In_Thigmotaxis_Zone",6,303.63
"1","660nm","Time_In_Thigmotaxis_Zone",7,326.15
"1","660nm","Time_In_Thigmotaxis_Zone",8,500.13
"1","660nm","Time_In_Thigmotaxis_Zone",9,511.12
"1","660nm","Time_In_Thigmotaxis_Zone",10,522.13
"2","660nm","Time_In_Thigmotaxis_Zone",1,320.12
"2","660nm","Time_In_Thigmotaxis_Zone",2,322.56
"2","660nm","Time_In_Thigmotaxis_Zone",3,314.15
"2","660nm","Time_In_Thigmotaxis_Zone",4,301.45
"2","660nm","Time_In_Thigmotaxis_Zone",5,301.21
"2","660nm","Time_In_Thigmotaxis_Zone",6,320.12
"2","660nm","Time_In_Thigmotaxis_Zone",7,321.41
"2","660nm","Time_In_Thigmotaxis_Zone",8,501.23
"2","660nm","Time_In_Thigmotaxis_Zone",9,500.12
"2","660nm","Time_In_Thigmotaxis_Zone",10,501.23
"3","660nm","Time_In_Thigmotaxis_Zone",1,312.2
"3","660nm","Time_In_Thigmotaxis_Zone",2,365.42
"3","660nm","Time_In_Thigmotaxis_Zone",3,342.15
"3","660nm","Time_In_Thigmotaxis_Zone",4,342.15
"3","660nm","Time_In_Thigmotaxis_Zone",5,302.55
"3","660nm","Time_In_Thigmotaxis_Zone",6,302.12
"3","660nm","Time_In_Thigmotaxis_Zone",7,341.23
"3","660nm","Time_In_Thigmotaxis_Zone",8,502.12
"3","660nm","Time_In_Thigmotaxis_Zone",9,520.32
"3","660nm","Time_In_Thigmotaxis_Zone",10,504.12
"4","660nm","Time_In_Thigmotaxis_Zone",1,315.24
"4","660nm","Time_In_Thigmotaxis_Zone",2,325.16
"4","660nm","Time_In_Thigmotaxis_Zone",3,326.15
"4","660nm","Time_In_Thigmotaxis_Zone",4,321.54
"4","660nm","Time_In_Thigmotaxis_Zone",5,301.21
"4","660nm","Time_In_Thigmotaxis_Zone",6,302.1
"4","660nm","Time_In_Thigmotaxis_Zone",7,322.15
"4","660nm","Time_In_Thigmotaxis_Zone",8,503.22
"4","660nm","Time_In_Thigmotaxis_Zone",9,504.12
"4","660nm","Time_In_Thigmotaxis_Zone",10,505.21
"5","660nm","Time_In_Thigmotaxis_Zone",1,315.26
"5","660nm","Time_In_Thigmotaxis_Zone",2,365.15
"5","660nm","Time_In_Thigmotaxis_Zone",3,362.15
"5","660nm","Time_In_Thigmotaxis_Zone",4,320.15
"5","660nm","Time_In_Thigmotaxis_Zone",5,305.12
"5","660nm","Time_In_Thigmotaxis_Zone",6,320.12
"5","660nm","Time_In_Thigmotaxis_Zone",7,341.23
"5","660nm","Time_In_Thigmotaxis_Zone",8,504.12
"5","660nm","Time_In_Thigmotaxis_Zone",9,505.23
"5","660nm","Time_In_Thigmotaxis_Zone",10,506.22
"6","660nm","Time_In_Thigmotaxis_Zone",1,361.21
"6","660nm","Time_In_Thigmotaxis_Zone",2,341.51
"6","660nm","Time_In_Thigmotaxis_Zone",3,325.15
"6","660nm","Time_In_Thigmotaxis_Zone",4,302.14
"6","660nm","Time_In_Thigmotaxis_Zone",5,302.12
"6","660nm","Time_In_Thigmotaxis_Zone",6,322.15
"6","660nm","Time_In_Thigmotaxis_Zone",7,325.15
"6","660nm","Time_In_Thigmotaxis_Zone",8,505.12
"6","660nm","Time_In_Thigmotaxis_Zone",9,504.56
"6","660nm","Time_In_Thigmotaxis_Zone",10,508.22
"7","660nm","Time_In_Thigmotaxis_Zone",1,341.21
"7","660nm","Time_In_Thigmotaxis_Zone",2,321.15
"7","660nm","Time_In_Thigmotaxis_Zone",3,324.1
"7","660nm","Time_In_Thigmotaxis_Zone",4,302.15
"7","660nm","Time_In_Thigmotaxis_Zone",5,301.12
"7","660nm","Time_In_Thigmotaxis_Zone",6,365.12
"7","660nm","Time_In_Thigmotaxis_Zone",7,320.12
"7","660nm","Time_In_Thigmotaxis_Zone",8,505.23
"7","660nm","Time_In_Thigmotaxis_Zone",9,528.47
"7","660nm","Time_In_Thigmotaxis_Zone",10,510.33
"8","660nm","Time_In_Thigmotaxis_Zone",1,322.12
"8","660nm","Time_In_Thigmotaxis_Zone",2,326.12
"8","660nm","Time_In_Thigmotaxis_Zone",3,321.45
"8","660nm","Time_In_Thigmotaxis_Zone",4,340.15
"8","660nm","Time_In_Thigmotaxis_Zone",5,305.12
"8","660nm","Time_In_Thigmotaxis_Zone",6,342.15
"8","660nm","Time_In_Thigmotaxis_Zone",7,311.42
"8","660nm","Time_In_Thigmotaxis_Zone",8,511.23
"8","660nm","Time_In_Thigmotaxis_Zone",9,524.4
"8","660nm","Time_In_Thigmotaxis_Zone",10,520.33
"9","660nm","Time_In_Thigmotaxis_Zone",1,320.1
"9","660nm","Time_In_Thigmotaxis_Zone",2,325.15
"9","660nm","Time_In_Thigmotaxis_Zone",3,315.42
"9","660nm","Time_In_Thigmotaxis_Zone",4,342.15
"9","660nm","Time_In_Thigmotaxis_Zone",5,304.12
"9","660nm","Time_In_Thigmotaxis_Zone",6,324.17
"9","660nm","Time_In_Thigmotaxis_Zone",7,310.2
"9","660nm","Time_In_Thigmotaxis_Zone",8,523.11
"9","660nm","Time_In_Thigmotaxis_Zone",9,526.86
"9","660nm","Time_In_Thigmotaxis_Zone",10,513
"10","660nm","Time_In_Thigmotaxis_Zone",1,310.24
"10","660nm","Time_In_Thigmotaxis_Zone",2,311.42
"10","660nm","Time_In_Thigmotaxis_Zone",3,301.21
"10","660nm","Time_In_Thigmotaxis_Zone",4,324.15
"10","660nm","Time_In_Thigmotaxis_Zone",5,302.12
"10","660nm","Time_In_Thigmotaxis_Zone",6,349.85
"10","660nm","Time_In_Thigmotaxis_Zone",7,315.42
"10","660nm","Time_In_Thigmotaxis_Zone",8,521.32
"10","660nm","Time_In_Thigmotaxis_Zone",9,524.88
"10","660nm","Time_In_Thigmotaxis_Zone",10,512.09
"11","660nm","Time_In_Thigmotaxis_Zone",1,325.15
"11","660nm","Time_In_Thigmotaxis_Zone",2,315.42
"11","660nm","Time_In_Thigmotaxis_Zone",3,302
"11","660nm","Time_In_Thigmotaxis_Zone",4,325.41
"11","660nm","Time_In_Thigmotaxis_Zone",5,321.01
"11","660nm","Time_In_Thigmotaxis_Zone",6,322.12
"11","660nm","Time_In_Thigmotaxis_Zone",7,315.2
"11","660nm","Time_In_Thigmotaxis_Zone",8,521.03
"11","660nm","Time_In_Thigmotaxis_Zone",9,526.44
"11","660nm","Time_In_Thigmotaxis_Zone",10,524.13
"12","660nm","Time_In_Thigmotaxis_Zone",1,321.2
"12","660nm","Time_In_Thigmotaxis_Zone",2,315.42
"12","660nm","Time_In_Thigmotaxis_Zone",3,305.12
"12","660nm","Time_In_Thigmotaxis_Zone",4,322.1
"12","660nm","Time_In_Thigmotaxis_Zone",5,300.12
"12","660nm","Time_In_Thigmotaxis_Zone",6,315.45
"12","660nm","Time_In_Thigmotaxis_Zone",7,324.15
"12","660nm","Time_In_Thigmotaxis_Zone",8,520.11
"12","660nm","Time_In_Thigmotaxis_Zone",9,529.45
"12","660nm","Time_In_Thigmotaxis_Zone",10,526.32
"13","660nm","Time_In_Thigmotaxis_Zone",1,321.1
"13","660nm","Time_In_Thigmotaxis_Zone",2,362.15
"13","660nm","Time_In_Thigmotaxis_Zone",3,304.12
"13","660nm","Time_In_Thigmotaxis_Zone",4,320.13
"13","660nm","Time_In_Thigmotaxis_Zone",5,304.12
"13","660nm","Time_In_Thigmotaxis_Zone",6,318.49
"13","660nm","Time_In_Thigmotaxis_Zone",7,322.15
"13","660nm","Time_In_Thigmotaxis_Zone",8,524.12
"13","660nm","Time_In_Thigmotaxis_Zone",9,502.32
"13","660nm","Time_In_Thigmotaxis_Zone",10,526.42
"14","660nm","Time_In_Thigmotaxis_Zone",1,322.1
"14","660nm","Time_In_Thigmotaxis_Zone",2,352.12
"14","660nm","Time_In_Thigmotaxis_Zone",3,305.12
"14","660nm","Time_In_Thigmotaxis_Zone",4,321.14
"14","660nm","Time_In_Thigmotaxis_Zone",5,302.12
"14","660nm","Time_In_Thigmotaxis_Zone",6,347.58
"14","660nm","Time_In_Thigmotaxis_Zone",7,301.23
"14","660nm","Time_In_Thigmotaxis_Zone",8,532.12
"14","660nm","Time_In_Thigmotaxis_Zone",9,504.78
"14","660nm","Time_In_Thigmotaxis_Zone",10,524.65
"15","660nm","Time_In_Thigmotaxis_Zone",1,303.12
"15","660nm","Time_In_Thigmotaxis_Zone",2,320.12
"15","660nm","Time_In_Thigmotaxis_Zone",3,302.11
"15","660nm","Time_In_Thigmotaxis_Zone",4,303.12
"15","660nm","Time_In_Thigmotaxis_Zone",5,301.21
"15","660nm","Time_In_Thigmotaxis_Zone",6,352.12
"15","660nm","Time_In_Thigmotaxis_Zone",7,303.12
"15","660nm","Time_In_Thigmotaxis_Zone",8,501.23
"15","660nm","Time_In_Thigmotaxis_Zone",9,509.88
"15","660nm","Time_In_Thigmotaxis_Zone",10,532.33
"1","660nm","Time_In_Transition_Zone",1,100.32
"1","660nm","Time_In_Transition_Zone",2,121.55
"1","660nm","Time_In_Transition_Zone",3,112.32
"1","660nm","Time_In_Transition_Zone",4,104.55
"1","660nm","Time_In_Transition_Zone",5,142.32
"1","660nm","Time_In_Transition_Zone",6,111.23
"1","660nm","Time_In_Transition_Zone",7,115.26
"1","660nm","Time_In_Transition_Zone",8,35.66
"1","660nm","Time_In_Transition_Zone",9,33.96
"1","660nm","Time_In_Transition_Zone",10,44.26
"2","660nm","Time_In_Transition_Zone",1,112.1
"2","660nm","Time_In_Transition_Zone",2,123.12
"2","660nm","Time_In_Transition_Zone",3,112.53
"2","660nm","Time_In_Transition_Zone",4,102.33
"2","660nm","Time_In_Transition_Zone",5,152.32
"2","660nm","Time_In_Transition_Zone",6,111.23
"2","660nm","Time_In_Transition_Zone",7,147.24
"2","660nm","Time_In_Transition_Zone",8,35.21
"2","660nm","Time_In_Transition_Zone",9,35.96
"2","660nm","Time_In_Transition_Zone",10,43.16
"3","660nm","Time_In_Transition_Zone",1,115.23
"3","660nm","Time_In_Transition_Zone",2,140.23
"3","660nm","Time_In_Transition_Zone",3,152.32
"3","660nm","Time_In_Transition_Zone",4,102.22
"3","660nm","Time_In_Transition_Zone",5,112.15
"3","660nm","Time_In_Transition_Zone",6,115.23
"3","660nm","Time_In_Transition_Zone",7,132.15
"3","660nm","Time_In_Transition_Zone",8,32.15
"3","660nm","Time_In_Transition_Zone",9,35.1
"3","660nm","Time_In_Transition_Zone",10,42.16
"4","660nm","Time_In_Transition_Zone",1,99.56
"4","660nm","Time_In_Transition_Zone",2,114.12
"4","660nm","Time_In_Transition_Zone",3,124.16
"4","660nm","Time_In_Transition_Zone",4,102.23
"4","660nm","Time_In_Transition_Zone",5,132.15
"4","660nm","Time_In_Transition_Zone",6,105.63
"4","660nm","Time_In_Transition_Zone",7,125.36
"4","660nm","Time_In_Transition_Zone",8,30.12
"4","660nm","Time_In_Transition_Zone",9,35.42
"4","660nm","Time_In_Transition_Zone",10,40.12
"5","660nm","Time_In_Transition_Zone",1,103.22
"5","660nm","Time_In_Transition_Zone",2,152.23
"5","660nm","Time_In_Transition_Zone",3,152.32
"5","660nm","Time_In_Transition_Zone",4,122.32
"5","660nm","Time_In_Transition_Zone",5,112.14
"5","660nm","Time_In_Transition_Zone",6,142.15
"5","660nm","Time_In_Transition_Zone",7,124.15
"5","660nm","Time_In_Transition_Zone",8,30.15
"5","660nm","Time_In_Transition_Zone",9,31.65
"5","660nm","Time_In_Transition_Zone",10,41.33
"6","660nm","Time_In_Transition_Zone",1,112.53
"6","660nm","Time_In_Transition_Zone",2,126.32
"6","660nm","Time_In_Transition_Zone",3,121.32
"6","660nm","Time_In_Transition_Zone",4,125.42
"6","660nm","Time_In_Transition_Zone",5,102.13
"6","660nm","Time_In_Transition_Zone",6,132.12
"6","660nm","Time_In_Transition_Zone",7,135.26
"6","660nm","Time_In_Transition_Zone",8,30.22
"6","660nm","Time_In_Transition_Zone",9,32.16
"6","660nm","Time_In_Transition_Zone",10,42.55
"7","660nm","Time_In_Transition_Zone",1,124.15
"7","660nm","Time_In_Transition_Zone",2,125.14
"7","660nm","Time_In_Transition_Zone",3,162.32
"7","660nm","Time_In_Transition_Zone",4,165.23
"7","660nm","Time_In_Transition_Zone",5,125.13
"7","660nm","Time_In_Transition_Zone",6,125.12
"7","660nm","Time_In_Transition_Zone",7,132.15
"7","660nm","Time_In_Transition_Zone",8,30.12
"7","660nm","Time_In_Transition_Zone",9,35.21
"7","660nm","Time_In_Transition_Zone",10,43.66
"8","660nm","Time_In_Transition_Zone",1,123.12
"8","660nm","Time_In_Transition_Zone",2,112.12
"8","660nm","Time_In_Transition_Zone",3,115.23
"8","660nm","Time_In_Transition_Zone",4,132.12
"8","660nm","Time_In_Transition_Zone",5,132.12
"8","660nm","Time_In_Transition_Zone",6,142.15
"8","660nm","Time_In_Transition_Zone",7,130.23
"8","660nm","Time_In_Transition_Zone",8,33.25
"8","660nm","Time_In_Transition_Zone",9,31.42
"8","660nm","Time_In_Transition_Zone",10,45.42
"9","660nm","Time_In_Transition_Zone",1,111.23
"9","660nm","Time_In_Transition_Zone",2,132.15
"9","660nm","Time_In_Transition_Zone",3,152.33
"9","660nm","Time_In_Transition_Zone",4,157.12
"9","660nm","Time_In_Transition_Zone",5,111.23
"9","660nm","Time_In_Transition_Zone",6,132.15
"9","660nm","Time_In_Transition_Zone",7,125.13
"9","660nm","Time_In_Transition_Zone",8,31.66
"9","660nm","Time_In_Transition_Zone",9,32.15
"9","660nm","Time_In_Transition_Zone",10,41.3
"10","660nm","Time_In_Transition_Zone",1,112.15
"10","660nm","Time_In_Transition_Zone",2,124.15
"10","660nm","Time_In_Transition_Zone",3,102.33
"10","660nm","Time_In_Transition_Zone",4,153.26
"10","660nm","Time_In_Transition_Zone",5,102.33
"10","660nm","Time_In_Transition_Zone",6,102.32
"10","660nm","Time_In_Transition_Zone",7,130.23
"10","660nm","Time_In_Transition_Zone",8,32.15
"10","660nm","Time_In_Transition_Zone",9,30.22
"10","660nm","Time_In_Transition_Zone",10,39.55
"11","660nm","Time_In_Transition_Zone",1,114.23
"11","660nm","Time_In_Transition_Zone",2,120.12
"11","660nm","Time_In_Transition_Zone",3,102.12
"11","660nm","Time_In_Transition_Zone",4,142.15
"11","660nm","Time_In_Transition_Zone",5,102.42
"11","660nm","Time_In_Transition_Zone",6,105.42
"11","660nm","Time_In_Transition_Zone",7,115.23
"11","660nm","Time_In_Transition_Zone",8,34.12
"11","660nm","Time_In_Transition_Zone",9,31.52
"11","660nm","Time_In_Transition_Zone",10,36.44
"12","660nm","Time_In_Transition_Zone",1,123.42
"12","660nm","Time_In_Transition_Zone",2,122.03
"12","660nm","Time_In_Transition_Zone",3,120.53
"12","660nm","Time_In_Transition_Zone",4,135.12
"12","660nm","Time_In_Transition_Zone",5,105.33
"12","660nm","Time_In_Transition_Zone",6,106.32
"12","660nm","Time_In_Transition_Zone",7,134.56
"12","660nm","Time_In_Transition_Zone",8,31.02
"12","660nm","Time_In_Transition_Zone",9,31.26
"12","660nm","Time_In_Transition_Zone",10,32.66
"13","660nm","Time_In_Transition_Zone",1,120.13
"13","660nm","Time_In_Transition_Zone",2,121.02
"13","660nm","Time_In_Transition_Zone",3,124.15
"13","660nm","Time_In_Transition_Zone",4,152.12
"13","660nm","Time_In_Transition_Zone",5,106.33
"13","660nm","Time_In_Transition_Zone",6,107.23
"13","660nm","Time_In_Transition_Zone",7,125.35
"13","660nm","Time_In_Transition_Zone",8,31.25
"13","660nm","Time_In_Transition_Zone",9,32.15
"13","660nm","Time_In_Transition_Zone",10,35.66
"14","660nm","Time_In_Transition_Zone",1,121.14
"14","660nm","Time_In_Transition_Zone",2,122.45
"14","660nm","Time_In_Transition_Zone",3,125.23
