dumyID_EachDay_EachLight,trailID,lightWavelength,behaviorType,day,value
2,500nm_3_1,500nm,Time_In_Thigmotaxis_Zone,3,317.45
2,500nm_4_1,500nm,Time_In_Thigmotaxis_Zone,4,351.24
2,500nm_5_1,500nm,Time_In_Thigmotaxis_Zone,5,351.22
2,500nm_6_1,500nm,Time_In_Thigmotaxis_Zone,6,365.12
2,500nm_7_1,500nm,Time_In_Thigmotaxis_Zone,7,325.15
2,500nm_8_1,500nm,Time_In_Thigmotaxis_Zone,8,325.16
2,500nm_9_1,500nm,Time_In_Thigmotaxis_Zone,9,523.32
2,500nm_10_1,500nm,Time_In_Thigmotaxis_Zone,10,528.65
3,500nm_1_1,500nm,Time_In_Thigmotaxis_Zone,1,365.28
3,500nm_2_1,500nm,Time_In_Thigmotaxis_Zone,2,357.65
3,500nm_3_1,500nm,Time_In_Thigmotaxis_Zone,3,366.25
3,500nm_4_1,500nm,Time_In_Thigmotaxis_Zone,4,329.65
3,500nm_5_1,500nm,Time_In_Thigmotaxis_Zone,5,350.21
3,500nm_6_1,500nm,Time_In_Thigmotaxis_Zone,6,324.62
3,500nm_7_1,500nm,Time_In_Thigmotaxis_Zone,7,322.26
3,500nm_8_1,500nm,Time_In_Thigmotaxis_Zone,8,324.56
3,500nm_9_1,500nm,Time_In_Thigmotaxis_Zone,9,524.64
3,500nm_10_1,500nm,Time_In_Thigmotaxis_Zone,10,511.32
4,500nm_1_1,500nm,Time_In_Thigmotaxis_Zone,1,354.39
4,500nm_2_1,500nm,Time_In_Thigmotaxis_Zone,2,354.69
4,500nm_3_1,500nm,Time_In_Thigmotaxis_Zone,3,346.25
4,500nm_4_1,500nm,Time_In_Thigmotaxis_Zone,4,312.55
4,500nm_5_1,500nm,Time_In_Thigmotaxis_Zone,5,362.15
4,500nm_6_1,500nm,Time_In_Thigmotaxis_Zone,6,332.56
4,500nm_7_1,500nm,Time_In_Thigmotaxis_Zone,7,324.52
4,500nm_8_1,500nm,Time_In_Thigmotaxis_Zone,8,333.26
4,500nm_9_1,500nm,Time_In_Thigmotaxis_Zone,9,516.32
4,500nm_10_1,500nm,Time_In_Thigmotaxis_Zone,10,500.22
5,500nm_1_1,500nm,Time_In_Thigmotaxis_Zone,1,351.23
5,500nm_2_1,500nm,Time_In_Thigmotaxis_Zone,2,359.66
5,500nm_3_1,500nm,Time_In_Thigmotaxis_Zone,3,342.35
5,500nm_4_1,500nm,Time_In_Thigmotaxis_Zone,4,324.16
5,500nm_5_1,500nm,Time_In_Thigmotaxis_Zone,5,323.32
5,500nm_6_1,500nm,Time_In_Thigmotaxis_Zone,6,325.56
5,500nm_7_1,500nm,Time_In_Thigmotaxis_Zone,7,351.23
5,500nm_8_1,500nm,Time_In_Thigmotaxis_Zone,8,352.16
5,500nm_9_1,500nm,Time_In_Thigmotaxis_Zone,9,524.32
5,500nm_10_1,500nm,Time_In_Thigmotaxis_Zone,10,501.23
6,500nm_1_2,500nm,Time_In_Thigmotaxis_Zone,1,355.16
6,500nm_2_2,500nm,Time_In_Thigmotaxis_Zone,2,354.68
6,500nm_3_2,500nm,Time_In_Thigmotaxis_Zone,3,344.16
6,500nm_4_2,500nm,Time_In_Thigmotaxis_Zone,4,325.36
6,500nm_5_2,500nm,Time_In_Thigmotaxis_Zone,5,333.21
6,500nm_6_2,500nm,Time_In_Thigmotaxis_Zone,6,359.65
6,500nm_7_2,500nm,Time_In_Thigmotaxis_Zone,7,365.23
6,500nm_8_2,500nm,Time_In_Thigmotaxis_Zone,8,329.65
6,500nm_9_2,500nm,Time_In_Thigmotaxis_Zone,9,526.66
6,500nm_10_2,500nm,Time_In_Thigmotaxis_Zone,10,504.22
7,500nm_1_2,500nm,Time_In_Thigmotaxis_Zone,1,326.51
7,500nm_2_2,500nm,Time_In_Thigmotaxis_Zone,2,351.23
7,500nm_3_2,500nm,Time_In_Thigmotaxis_Zone,3,352.26
7,500nm_4_2,500nm,Time_In_Thigmotaxis_Zone,4,321.12
7,500nm_5_2,500nm,Time_In_Thigmotaxis_Zone,5,369.58
7,500nm_6_2,500nm,Time_In_Thigmotaxis_Zone,6,354.12
7,500nm_7_2,500nm,Time_In_Thigmotaxis_Zone,7,333.21
7,500nm_8_2,500nm,Time_In_Thigmotaxis_Zone,8,345.23
7,500nm_9_2,500nm,Time_In_Thigmotaxis_Zone,9,529.65
7,500nm_10_2,500nm,Time_In_Thigmotaxis_Zone,10,506.23
8,500nm_1_2,500nm,Time_In_Thigmotaxis_Zone,1,329.54
8,500nm_2_2,500nm,Time_In_Thigmotaxis_Zone,2,352.64
8,500nm_3_2,500nm,Time_In_Thigmotaxis_Zone,3,366.35
8,500nm_4_2,500nm,Time_In_Thigmotaxis_Zone,4,369.65
8,500nm_5_2,500nm,Time_In_Thigmotaxis_Zone,5,359.68
8,500nm_6_2,500nm,Time_In_Thigmotaxis_Zone,6,326.65
8,500nm_7_2,500nm,Time_In_Thigmotaxis_Zone,7,324.25
8,500nm_8_2,500nm,Time_In_Thigmotaxis_Zone,8,321.56
8,500nm_9_2,500nm,Time_In_Thigmotaxis_Zone,9,523.32
8,500nm_10_2,500nm,Time_In_Thigmotaxis_Zone,10,501.22
9,500nm_1_2,500nm,Time_In_Thigmotaxis_Zone,1,328.65
9,500nm_2_2,500nm,Time_In_Thigmotaxis_Zone,2,359.56
9,500nm_3_2,500nm,Time_In_Thigmotaxis_Zone,3,350.21
9,500nm_4_2,500nm,Time_In_Thigmotaxis_Zone,4,368.54
9,500nm_5_2,500nm,Time_In_Thigmotaxis_Zone,5,345.65
9,500nm_6_2,500nm,Time_In_Thigmotaxis_Zone,6,359.65
9,500nm_7_2,500nm,Time_In_Thigmotaxis_Zone,7,326.65
9,500nm_8_2,500nm,Time_In_Thigmotaxis_Zone,8,326.35
9,500nm_9_2,500nm,Time_In_Thigmotaxis_Zone,9,521.23
9,500nm_10_2,500nm,Time_In_Thigmotaxis_Zone,10,503.32
10,500nm_1_2,500nm,Time_In_Thigmotaxis_Zone,1,333.21
10,500nm_2_2,500nm,Time_In_Thigmotaxis_Zone,2,354.23
10,500nm_3_2,500nm,Time_In_Thigmotaxis_Zone,3,324.32
10,500nm_4_2,500nm,Time_In_Thigmotaxis_Zone,4,357.42
10,500nm_5_2,500nm,Time_In_Thigmotaxis_Zone,5,342.35
10,500nm_6_2,500nm,Time_In_Thigmotaxis_Zone,6,352.25
10,500nm_7_2,500nm,Time_In_Thigmotaxis_Zone,7,352.12
10,500nm_8_2,500nm,Time_In_Thigmotaxis_Zone,8,324.51
10,500nm_9_2,500nm,Time_In_Thigmotaxis_Zone,9,509.65
10,500nm_10_2,500nm,Time_In_Thigmotaxis_Zone,10,504.32
11,500nm_1_3,500nm,Time_In_Thigmotaxis_Zone,1,359.65
11,500nm_2_3,500nm,Time_In_Thigmotaxis_Zone,2,351.26
11,500nm_3_3,500nm,Time_In_Thigmotaxis_Zone,3,320.11
11,500nm_4_3,500nm,Time_In_Thigmotaxis_Zone,4,349.65
11,500nm_5_3,500nm,Time_In_Thigmotaxis_Zone,5,299.15
11,500nm_6_3,500nm,Time_In_Thigmotaxis_Zone,6,354.46
11,500nm_7_3,500nm,Time_In_Thigmotaxis_Zone,7,354.22
11,500nm_8_3,500nm,Time_In_Thigmotaxis_Zone,8,326.51
11,500nm_9_3,500nm,Time_In_Thigmotaxis_Zone,9,510.23
11,500nm_10_3,500nm,Time_In_Thigmotaxis_Zone,10,500
12,500nm_1_3,500nm,Time_In_Thigmotaxis_Zone,1,387.53
12,500nm_2_3,500nm,Time_In_Thigmotaxis_Zone,2,355.65
12,500nm_3_3,500nm,Time_In_Thigmotaxis_Zone,3,351.23
12,500nm_4_3,500nm,Time_In_Thigmotaxis_Zone,4,348.57
12,500nm_5_3,500nm,Time_In_Thigmotaxis_Zone,5,296.35
12,500nm_6_3,500nm,Time_In_Thigmotaxis_Zone,6,356.65
12,500nm_7_3,500nm,Time_In_Thigmotaxis_Zone,7,326.32
12,500nm_8_3,500nm,Time_In_Thigmotaxis_Zone,8,329.56
12,500nm_9_3,500nm,Time_In_Thigmotaxis_Zone,9,508.65
12,500nm_10_3,500nm,Time_In_Thigmotaxis_Zone,10,516.65
13,500nm_1_3,500nm,Time_In_Thigmotaxis_Zone,1,390.65
13,500nm_2_3,500nm,Time_In_Thigmotaxis_Zone,2,398.65
13,500nm_3_3,500nm,Time_In_Thigmotaxis_Zone,3,319.56
13,500nm_4_3,500nm,Time_In_Thigmotaxis_Zone,4,326.35
13,500nm_5_3,500nm,Time_In_Thigmotaxis_Zone,5,352.65
13,500nm_6_3,500nm,Time_In_Thigmotaxis_Zone,6,395.65
13,500nm_7_3,500nm,Time_In_Thigmotaxis_Zone,7,333.21
13,500nm_8_3,500nm,Time_In_Thigmotaxis_Zone,8,325.46
13,500nm_9_3,500nm,Time_In_Thigmotaxis_Zone,9,507.65
13,500nm_10_3,500nm,Time_In_Thigmotaxis_Zone,10,529.32
14,500nm_1_3,500nm,Time_In_Thigmotaxis_Zone,1,398.78
14,500nm_2_3,500nm,Time_In_Thigmotaxis_Zone,2,378.45
14,500nm_3_3,500nm,Time_In_Thigmotaxis_Zone,3,314.23
14,500nm_4_3,500nm,Time_In_Thigmotaxis_Zone,4,312.32
14,500nm_5_3,500nm,Time_In_Thigmotaxis_Zone,5,351.23
14,500nm_6_3,500nm,Time_In_Thigmotaxis_Zone,6,387.26
14,500nm_7_3,500nm,Time_In_Thigmotaxis_Zone,7,351.26
14,500nm_8_3,500nm,Time_In_Thigmotaxis_Zone,8,321.45
14,500nm_9_3,500nm,Time_In_Thigmotaxis_Zone,9,512.32
14,500nm_10_3,500nm,Time_In_Thigmotaxis_Zone,10,527.44
15,500nm_1_3,500nm,Time_In_Thigmotaxis_Zone,1,357.89
15,500nm_2_3,500nm,Time_In_Thigmotaxis_Zone,2,384.26
15,500nm_3_3,500nm,Time_In_Thigmotaxis_Zone,3,371.23
15,500nm_4_3,500nm,Time_In_Thigmotaxis_Zone,4,322.69
15,500nm_5_3,500nm,Time_In_Thigmotaxis_Zone,5,295.65
15,500nm_6_3,500nm,Time_In_Thigmotaxis_Zone,6,354.23
15,500nm_7_3,500nm,Time_In_Thigmotaxis_Zone,7,309.65
15,500nm_8_3,500nm,Time_In_Thigmotaxis_Zone,8,323.65
15,500nm_9_3,500nm,Time_In_Thigmotaxis_Zone,9,521.46
15,500nm_10_3,500nm,Time_In_Thigmotaxis_Zone,10,500.11
1,500nm_1_1,500nm,Time_In_Transition_Zone,1,142.32
1,500nm_2_1,500nm,Time_In_Transition_Zone,2,132.32
1,500nm_3_1,500nm,Time_In_Transition_Zone,3,135.26
1,500nm_4_1,500nm,Time_In_Transition_Zone,4,136.32
1,500nm_5_1,500nm,Time_In_Transition_Zone,5,136.66
1,500nm_6_1,500nm,Time_In_Transition_Zone,6,152.32
1,500nm_7_1,500nm,Time_In_Transition_Zone,7,155.23
1,500nm_8_1,500nm,Time_In_Transition_Zone,8,152.23
1,500nm_9_1,500nm,Time_In_Transition_Zone,9,50.88
1,500nm_10_1,500nm,Time_In_Transition_Zone,10,50.99
2,500nm_1_1,500nm,Time_In_Transition_Zone,1,144.12
2,500nm_2_1,500nm,Time_In_Transition_Zone,2,135.26
2,500nm_3_1,500nm,Time_In_Transition_Zone,3,136.66
2,500nm_4_1,500nm,Time_In_Transition_Zone,4,135.22
2,500nm_5_1,500nm,Time_In_Transition_Zone,5,135.26
2,500nm_6_1,500nm,Time_In_Transition_Zone,6,124.32
2,500nm_7_1,500nm,Time_In_Transition_Zone,7,150.23
2,500nm_8_1,500nm,Time_In_Transition_Zone,8,102.32
2,500nm_9_1,500nm,Time_In_Transition_Zone,9,51.99
2,500nm_10_1,500nm,Time_In_Transition_Zone,10,51.87
3,500nm_1_1,500nm,Time_In_Transition_Zone,1,145.62
3,500nm_2_1,500nm,Time_In_Transition_Zone,2,155.32
3,500nm_3_1,500nm,Time_In_Transition_Zone,3,152.32
3,500nm_4_1,500nm,Time_In_Transition_Zone,4,134.62
3,500nm_5_1,500nm,Time_In_Transition_Zone,5,142.36
3,500nm_6_1,500nm,Time_In_Transition_Zone,6,141.23
3,500nm_7_1,500nm,Time_In_Transition_Zone,7,150.32
3,500nm_8_1,500nm,Time_In_Transition_Zone,8,102.32
3,500nm_9_1,500nm,Time_In_Transition_Zone,9,52.64
3,500nm_10_1,500nm,Time_In_Transition_Zone,10,52.98
4,500nm_1_1,500nm,Time_In_Transition_Zone,1,137.56
4,500nm_2_1,500nm,Time_In_Transition_Zone,2,142.33
4,500nm_3_1,500nm,Time_In_Transition_Zone,3,155.23
4,500nm_4_1,500nm,Time_In_Transition_Zone,4,135.26
4,500nm_5_1,500nm,Time_In_Transition_Zone,5,125.36
4,500nm_6_1,500nm,Time_In_Transition_Zone,6,122.33
4,500nm_7_1,500nm,Time_In_Transition_Zone,7,136.52
4,500nm_8_1,500nm,Time_In_Transition_Zone,8,112.32
4,500nm_9_1,500nm,Time_In_Transition_Zone,9,50.88
4,500nm_10_1,500nm,Time_In_Transition_Zone,10,53.24
5,500nm_1_1,500nm,Time_In_Transition_Zone,1,142.35
5,500nm_2_1,500nm,Time_In_Transition_Zone,2,140.2
5,500nm_3_1,500nm,Time_In_Transition_Zone,3,132.24
5,500nm_4_1,500nm,Time_In_Transition_Zone,4,135.63
5,500nm_5_1,500nm,Time_In_Transition_Zone,5,126.55
5,500nm_6_1,500nm,Time_In_Transition_Zone,6,132.66
5,500nm_7_1,500nm,Time_In_Transition_Zone,7,132.24
5,500nm_8_1,500nm,Time_In_Transition_Zone,8,126.35
5,500nm_9_1,500nm,Time_In_Transition_Zone,9,49.36
5,500nm_10_1,500nm,Time_In_Transition_Zone,10,50.98
6,500nm_1_2,500nm,Time_In_Transition_Zone,1,144.23
6,500nm_2_2,500nm,Time_In_Transition_Zone,2,152.32
6,500nm_3_2,500nm,Time_In_Transition_Zone,3,125.32
6,500nm_4_2,500nm,Time_In_Transition_Zone,4,133.63
6,500nm_5_2,500nm,Time_In_Transition_Zone,5,139.66
6,500nm_6_2,500nm,Time_In_Transition_Zone,6,135.26
6,500nm_7_2,500nm,Time_In_Transition_Zone,7,150.22
6,500nm_8_2,500nm,Time_In_Transition_Zone,8,124.35
6,500nm_9_2,500nm,Time_In_Transition_Zone,9,48.35
6,500nm_10_2,500nm,Time_In_Transition_Zone,10,51.66
7,500nm_1_2,500nm,Time_In_Transition_Zone,1,141.32
7,500nm_2_2,500nm,Time_In_Transition_Zone,2,151.22
7,500nm_3_2,500nm,Time_In_Transition_Zone,3,163.32
7,500nm_4_2,500nm,Time_In_Transition_Zone,4,136.56
7,500nm_5_2,500nm,Time_In_Transition_Zone,5,142.23
7,500nm_6_2,500nm,Time_In_Transition_Zone,6,124.23
7,500nm_7_2,500nm,Time_In_Transition_Zone,7,102.32
7,500nm_8_2,500nm,Time_In_Transition_Zone,8,120.26
7,500nm_9_2,500nm,Time_In_Transition_Zone,9,42.65
7,500nm_10_2,500nm,Time_In_Transition_Zone,10,49.52
8,500nm_1_2,500nm,Time_In_Transition_Zone,1,150.23
8,500nm_2_2,500nm,Time_In_Transition_Zone,2,124.32
8,500nm_3_2,500nm,Time_In_Transition_Zone,3,125.32
8,500nm_4_2,500nm,Time_In_Transition_Zone,4,139.52
8,500nm_5_2,500nm,Time_In_Transition_Zone,5,141.23
8,500nm_6_2,500nm,Time_In_Transition_Zone,6,152.32
8,500nm_7_2,500nm,Time_In_Transition_Zone,7,121.23
8,500nm_8_2,500nm,Time_In_Transition_Zone,8,120.28
8,500nm_9_2,500nm,Time_In_Transition_Zone,9,51.23
8,500nm_10_2,500nm,Time_In_Transition_Zone,10,48.77
9,500nm_1_2,500nm,Time_In_Transition_Zone,1,147.32
9,500nm_2_2,500nm,Time_In_Transition_Zone,2,163.32
9,500nm_3_2,500nm,Time_In_Transition_Zone,3,153.32
9,500nm_4_2,500nm,Time_In_Transition_Zone,4,142.32
9,500nm_5_2,500nm,Time_In_Transition_Zone,5,142.32
9,500nm_6_2,500nm,Time_In_Transition_Zone,6,154.32
9,500nm_7_2,500nm,Time_In_Transition_Zone,7,125.36
9,500nm_8_2,500nm,Time_In_Transition_Zone,8,121.87
9,500nm_9_2,500nm,Time_In_Transition_Zone,9,50.87
9,500nm_10_2,500nm,Time_In_Transition_Zone,10,49.53
10,500nm_1_2,500nm,Time_In_Transition_Zone,1,146.22
10,500nm_2_2,500nm,Time_In_Transition_Zone,2,166.25
10,500nm_3_2,500nm,Time_In_Transition_Zone,3,154.22
10,500nm_4_2,500nm,Time_In_Transition_Zone,4,141.22
10,500nm_5_2,500nm,Time_In_Transition_Zone,5,136.65
10,500nm_6_2,500nm,Time_In_Transition_Zone,6,141.23
10,500nm_7_2,500nm,Time_In_Transition_Zone,7,135.26
10,500nm_8_2,500nm,Time_In_Transition_Zone,8,102.98
10,500nm_9_2,500nm,Time_In_Transition_Zone,9,49.65
10,500nm_10_2,500nm,Time_In_Transition_Zone,10,48.56
11,500nm_1_3,500nm,Time_In_Transition_Zone,1,140.21
11,500nm_2_3,500nm,Time_In_Transition_Zone,2,154.21
11,500nm_3_3,500nm,Time_In_Transition_Zone,3,136.23
11,500nm_4_3,500nm,Time_In_Transition_Zone,4,135.26
11,500nm_5_3,500nm,Time_In_Transition_Zone,5,135.39
11,500nm_6_3,500nm,Time_In_Transition_Zone,6,124.23
11,500nm_7_3,500nm,Time_In_Transition_Zone,7,135.23
11,500nm_8_3,500nm,Time_In_Transition_Zone,8,105.23
11,500nm_9_3,500nm,Time_In_Transition_Zone,9,52.87
11,500nm_10_3,500nm,Time_In_Transition_Zone,10,50.23
12,500nm_1_3,500nm,Time_In_Transition_Zone,1,139.56
12,500nm_2_3,500nm,Time_In_Transition_Zone,2,121.23
12,500nm_3_3,500nm,Time_In_Transition_Zone,3,134.25
12,500nm_4_3,500nm,Time_In_Transition_Zone,4,136.23
12,500nm_5_3,500nm,Time_In_Transition_Zone,5,137.45
12,500nm_6_3,500nm,Time_In_Transition_Zone,6,152.36
12,500nm_7_3,500nm,Time_In_Transition_Zone,7,136.23
12,500nm_8_3,500nm,Time_In_Transition_Zone,8,105.97
12,500nm_9_3,500nm,Time_In_Transition_Zone,9,53.29
12,500nm_10_3,500nm,Time_In_Transition_Zone,10,51.99
13,500nm_1_3,500nm,Time_In_Transition_Zone,1,121.03
13,500nm_2_3,500nm,Time_In_Transition_Zone,2,124.21
13,500nm_3_3,500nm,Time_In_Transition_Zone,3,145.32
13,500nm_4_3,500nm,Time_In_Transition_Zone,4,124.53
13,500nm_5_3,500nm,Time_In_Transition_Zone,5,168.65
13,500nm_6_3,500nm,Time_In_Transition_Zone,6,136.25
13,500nm_7_3,500nm,Time_In_Transition_Zone,7,152.32
13,500nm_8_3,500nm,Time_In_Transition_Zone,8,120
13,500nm_9_3,500nm,Time_In_Transition_Zone,9,51.88
13,500nm_10_3,500nm,Time_In_Transition_Zone,10,52.84
14,500nm_1_3,500nm,Time_In_Transition_Zone,1,124
14,500nm_2_3,500nm,Time_In_Transition_Zone,2,152.32
14,500nm_3_3,500nm,Time_In_Transition_Zone,3,133.66
14,500nm_4_3,500nm,Time_In_Transition_Zone,4,122.36
14,500nm_5_3,500nm,Time_In_Transition_Zone,5,154.65
14,500nm_6_3,500nm,Time_In_Transition_Zone,6,135.63
14,500nm_7_3,500nm,Time_In_Transition_Zone,7,150.23
14,500nm_8_3,500nm,Time_In_Transition_Zone,8,121.47
14,500nm_9_3,500nm,Time_In_Transition_Zone,9,49.23
14,500nm_10_3,500nm,Time_In_Transition_Zone,10,49.65
15,500nm_1_3,500nm,Time_In_Transition_Zone,1,122.23
15,500nm_2_3,500nm,Time_In_Transition_Zone,2,155.23
15,500nm_3_3,500nm,Time_In_Transition_Zone,3,135.32
15,500nm_4_3,500nm,Time_In_Transition_Zone,4,135.26
15,500nm_5_3,500nm,Time_In_Transition_Zone,5,152.23
15,500nm_6_3,500nm,Time_In_Transition_Zone,6,135.44
15,500nm_7_3,500nm,Time_In_Transition_Zone,7,151.24
15,500nm_8_3,500nm,Time_In_Transition_Zone,8,125.58
15,500nm_9_3,500nm,Time_In_Transition_Zone,9,48.51
15,500nm_10_3,500nm,Time_In_Transition_Zone,10,48.53
1,500nm_1_1,500nm,Time_In_Center_Zone,1,135.42
1,500nm_2_1,500nm,Time_In_Center_Zone,2,134.17
1,500nm_3_1,500nm,Time_In_Center_Zone,3,145.22
1,500nm_4_1,500nm,Time_In_Center_Zone,4,137.03
1,500nm_5_1,500nm,Time_In_Center_Zone,5,121.08
1,500nm_6_1,500nm,Time_In_Center_Zone,6,100.42
1,500nm_7_1,500nm,Time_In_Center_Zone,7,79.54
1,500nm_8_1,500nm,Time_In_Center_Zone,8,91.51
1,500nm_9_1,500nm,Time_In_Center_Zone,9,31.86
1,500nm_10_1,500nm,Time_In_Center_Zone,10,39.38
2,500nm_1_1,500nm,Time_In_Center_Zone,1,130.31
2,500nm_2_1,500nm,Time_In_Center_Zone,2,95.18
2,500nm_3_1,500nm,Time_In_Center_Zone,3,145.89
2,500nm_4_1,500nm,Time_In_Center_Zone,4,113.54
2,500nm_5_1,500nm,Time_In_Center_Zone,5,113.52
2,500nm_6_1,500nm,Time_In_Center_Zone,6,110.56
2,500nm_7_1,500nm,Time_In_Center_Zone,7,124.62
2,500nm_8_1,500nm,Time_In_Center_Zone,8,172.52
2,500nm_9_1,500nm,Time_In_Center_Zone,9,24.69
2,500nm_10_1,500nm,Time_In_Center_Zone,10,19.48
3,500nm_1_1,500nm,Time_In_Center_Zone,1,89.1
3,500nm_2_1,500nm,Time_In_Center_Zone,2,87.03
3,500nm_3_1,500nm,Time_In_Center_Zone,3,81.43
3,500nm_4_1,500nm,Time_In_Center_Zone,4,135.73
3,500nm_5_1,500nm,Time_In_Center_Zone,5,107.43
3,500nm_6_1,500nm,Time_In_Center_Zone,6,134.15
3,500nm_7_1,500nm,Time_In_Center_Zone,7,127.42
3,500nm_8_1,500nm,Time_In_Center_Zone,8,173.12
3,500nm_9_1,500nm,Time_In_Center_Zone,9,22.72
3,500nm_10_1,500nm,Time_In_Center_Zone,10,35.7
4,500nm_1_1,500nm,Time_In_Center_Zone,1,108.05
4,500nm_2_1,500nm,Time_In_Center_Zone,2,102.98
4,500nm_3_1,500nm,Time_In_Center_Zone,3,98.52
4,500nm_4_1,500nm,Time_In_Center_Zone,4,152.19
4,500nm_5_1,500nm,Time_In_Center_Zone,5,112.49
4,500nm_6_1,500nm,Time_In_Center_Zone,6,145.11
4,500nm_7_1,500nm,Time_In_Center_Zone,7,138.96
4,500nm_8_1,500nm,Time_In_Center_Zone,8,154.42
4,500nm_9_1,500nm,Time_In_Center_Zone,9,32.8
4,500nm_10_1,500nm,Time_In_Center_Zone,10,46.54
5,500nm_1_1,500nm,Time_In_Center_Zone,1,106.42
5,500nm_2_1,500nm,Time_In_Center_Zone,2,100.14
5,500nm_3_1,500nm,Time_In_Center_Zone,3,125.41
5,500nm_4_1,500nm,Time_In_Center_Zone,4,140.21
5,500nm_5_1,500nm,Time_In_Center_Zone,5,150.13
5,500nm_6_1,500nm,Time_In_Center_Zone,6,141.78
5,500nm_7_1,500nm,Time_In_Center_Zone,7,116.53
5,500nm_8_1,500nm,Time_In_Center_Zone,8,121.49
5,500nm_9_1,500nm,Time_In_Center_Zone,9,26.32
5,500nm_10_1,500nm,Time_In_Center_Zone,10,47.79
6,500nm_1_2,500nm,Time_In_Center_Zone,1,100.61
6,500nm_2_2,500nm,Time_In_Center_Zone,2,93
6,500nm_3_2,500nm,Time_In_Center_Zone,3,130.52
6,500nm_4_2,500nm,Time_In_Center_Zone,4,141.01
6,500nm_5_2,500nm,Time_In_Center_Zone,5,127.13
6,500nm_6_2,500nm,Time_In_Center_Zone,6,105.09
6,500nm_7_2,500nm,Time_In_Center_Zone,7,84.55
6,500nm_8_2,500nm,Time_In_Center_Zone,8,146
6,500nm_9_2,500nm,Time_In_Center_Zone,9,24.99
6,500nm_10_2,500nm,Time_In_Center_Zone,10,44.12
7,500nm_1_2,500nm,Time_In_Center_Zone,1,132.17
7,500nm_2_2,500nm,Time_In_Center_Zone,2,97.55
7,500nm_3_2,500nm,Time_In_Center_Zone,3,84.42
7,500nm_4_2,500nm,Time_In_Center_Zone,4,142.32
7,500nm_5_2,500nm,Time_In_Center_Zone,5,88.19
7,500nm_6_2,500nm,Time_In_Center_Zone,6,121.65
7,500nm_7_2,500nm,Time_In_Center_Zone,7,164.47
7,500nm_8_2,500nm,Time_In_Center_Zone,8,134.51
7,500nm_9_2,500nm,Time_In_Center_Zone,9,27.7
7,500nm_10_2,500nm,Time_In_Center_Zone,10,44.25
8,500nm_1_2,500nm,Time_In_Center_Zone,1,120.23
8,500nm_2_2,500nm,Time_In_Center_Zone,2,123.04
8,500nm_3_2,500nm,Time_In_Center_Zone,3,108.33
8,500nm_4_2,500nm,Time_In_Center_Zone,4,90.83
8,500nm_5_2,500nm,Time_In_Center_Zone,5,99.09
8,500nm_6_2,500nm,Time_In_Center_Zone,6,121.03
8,500nm_7_2,500nm,Time_In_Center_Zone,7,154.52
8,500nm_8_2,500nm,Time_In_Center_Zone,8,158.16
8,500nm_9_2,500nm,Time_In_Center_Zone,9,25.45
8,500nm_10_2,500nm,Time_In_Center_Zone,10,50.01
9,500nm_1_2,500nm,Time_In_Center_Zone,1,124.03
9,500nm_2_2,500nm,Time_In_Center_Zone,2,77.12
9,500nm_3_2,500nm,Time_In_Center_Zone,3,96.47
9,500nm_4_2,500nm,Time_In_Center_Zone,4,89.14
9,500nm_5_2,500nm,Time_In_Center_Zone,5,112.03
9,500nm_6_2,500nm,Time_In_Center_Zone,6,86.03
9,500nm_7_2,500nm,Time_In_Center_Zone,7,147.99
9,500nm_8_2,500nm,Time_In_Center_Zone,8,151.78
9,500nm_9_2,500nm,Time_In_Center_Zone,9,27.9
9,500nm_10_2,500nm,Time_In_Center_Zone,10,47.15
10,500nm_1_2,500nm,Time_In_Center_Zone,1,120.57
10,500nm_2_2,500nm,Time_In_Center_Zone,2,79.52
10,500nm_3_2,500nm,Time_In_Center_Zone,3,121.46
10,500nm_4_2,500nm,Time_In_Center_Zone,4,101.36
10,500nm_5_2,500nm,Time_In_Center_Zone,5,121
10,500nm_6_2,500nm,Time_In_Center_Zone,6,106.52
10,500nm_7_2,500nm,Time_In_Center_Zone,7,112.62
10,500nm_8_2,500nm,Time_In_Center_Zone,8,172.51
10,500nm_9_2,500nm,Time_In_Center_Zone,9,40.7
10,500nm_10_2,500nm,Time_In_Center_Zone,10,47.12
11,500nm_1_3,500nm,Time_In_Center_Zone,1,100.14
11,500nm_2_3,500nm,Time_In_Center_Zone,2,94.53
11,500nm_3_3,500nm,Time_In_Center_Zone,3,143.66
11,500nm_4_3,500nm,Time_In_Center_Zone,4,115.09
11,500nm_5_3,500nm,Time_In_Center_Zone,5,165.46
11,500nm_6_3,500nm,Time_In_Center_Zone,6,121.31
11,500nm_7_3,500nm,Time_In_Center_Zone,7,110.55
11,500nm_8_3,500nm,Time_In_Center_Zone,8,168.26
11,500nm_9_3,500nm,Time_In_Center_Zone,9,36.9
11,500nm_10_3,500nm,Time_In_Center_Zone,10,49.77
12,500nm_1_3,500nm,Time_In_Center_Zone,1,72.91
12,500nm_2_3,500nm,Time_In_Center_Zone,2,123.12
12,500nm_3_3,500nm,Time_In_Center_Zone,3,114.52
12,500nm_4_3,500nm,Time_In_Center_Zone,4,115.2
12,500nm_5_3,500nm,Time_In_Center_Zone,5,166.2
12,500nm_6_3,500nm,Time_In_Center_Zone,6,90.99
12,500nm_7_3,500nm,Time_In_Center_Zone,7,137.45
12,500nm_8_3,500nm,Time_In_Center_Zone,8,164.47
