Subject_ID,Replicate,Treatment,Time,Distance_moved
C02.016,02,Control,11,0.411322
C02.016,02,Control,12,0.476854
C02.016,02,Control,13,0.497443
C02.016,02,Control,14,0
C02.016,02,Control,15,0
C02.016,02,Control,16,0
C02.016,02,Control,17,0.855952
C02.016,02,Control,18,1.67606
C02.016,02,Control,19,3.43698
C02.016,02,Control,20,3.49709
C02.016,02,Control,21,3.59488
C02.016,02,Control,22,3.16789
C02.016,02,Control,23,1.44748
C02.016,02,Control,24,0
C02.016,02,Control,25,0
C02.016,02,Control,26,0
C02.016,02,Control,27,0
C02.016,02,Control,28,0
C02.016,02,Control,29,0
C02.016,02,Control,30,0
C02.016,02,Control,31,0
C02.016,02,Control,32,0
C02.016,02,Control,33,0
C02.016,02,Control,34,4.85431
C02.016,02,Control,35,0
C02.016,02,Control,36,3.46267
C02.016,02,Control,37,0
C02.016,02,Control,38,0
C02.016,02,Control,39,0
C02.016,02,Control,40,0
C02.016,02,Control,41,0
C02.016,02,Control,42,0
C02.016,02,Control,43,0
C02.016,02,Control,44,0
C02.016,02,Control,45,0
C02.016,02,Control,46,0
C02.016,02,Control,47,0
C02.016,02,Control,48,0
C02.016,02,Control,49,0
C02.016,02,Control,50,0
C02.016,02,Control,51,0
C02.016,02,Control,52,0
C02.016,02,Control,53,0
C02.016,02,Control,54,0
C02.016,02,Control,55,1.30828
C02.016,02,Control,56,2.28532
C02.016,02,Control,57,1.7674
C02.016,02,Control,58,0.92847
C02.016,02,Control,59,0.414495
C02.016,02,Control,60,6.7601
C03.017,03,Control,1,92.2069
C03.017,03,Control,2,0
C03.017,03,Control,3,0
C03.017,03,Control,4,0
C03.017,03,Control,5,0
C03.017,03,Control,6,0
C03.017,03,Control,7,0
C03.017,03,Control,8,0
C03.017,03,Control,9,0
C03.017,03,Control,10,0
C03.017,03,Control,11,0
C03.017,03,Control,12,0
C03.017,03,Control,13,0
C03.017,03,Control,14,0
C03.017,03,Control,15,0
C03.017,03,Control,16,0
C03.017,03,Control,17,0
C03.017,03,Control,18,0
C03.017,03,Control,19,0
C03.017,03,Control,20,0
C03.017,03,Control,21,0
C03.017,03,Control,22,0
C03.017,03,Control,23,0
C03.017,03,Control,24,0
C03.017,03,Control,25,0
C03.017,03,Control,26,0
C03.017,03,Control,27,0
C03.017,03,Control,28,0
C03.017,03,Control,29,0.434788
C03.017,03,Control,30,0
C03.017,03,Control,31,0
C03.017,03,Control,32,0
C03.017,03,Control,33,0
C03.017,03,Control,34,0
C03.017,03,Control,35,0
C03.017,03,Control,36,0
C03.017,03,Control,37,0
C03.017,03,Control,38,0
C03.017,03,Control,39,0
C03.017,03,Control,40,0
C03.017,03,Control,41,0
C03.017,03,Control,42,0
C03.017,03,Control,43,0.4318
C03.017,03,Control,44,0
C03.017,03,Control,45,0
C03.017,03,Control,46,0
C03.017,03,Control,47,0
C03.017,03,Control,48,0
C03.017,03,Control,49,0
C03.017,03,Control,50,0
C03.017,03,Control,51,0
C03.017,03,Control,52,0
C03.017,03,Control,53,0.268494
C03.017,03,Control,54,0
C03.017,03,Control,55,0
C03.017,03,Control,56,0
C03.017,03,Control,57,0
C03.017,03,Control,58,0
C03.017,03,Control,59,0
C03.017,03,Control,60,0
C03.018,03,Control,1,0
C03.018,03,Control,2,0
C03.018,03,Control,3,0
C03.018,03,Control,4,0
C03.018,03,Control,5,0
C03.018,03,Control,6,0
C03.018,03,Control,7,0
C03.018,03,Control,8,0
C03.018,03,Control,9,0
C03.018,03,Control,10,0
C03.018,03,Control,11,0
C03.018,03,Control,12,0
C03.018,03,Control,13,0
C03.018,03,Control,14,0
C03.018,03,Control,15,0
C03.018,03,Control,16,0
C03.018,03,Control,17,0
C03.018,03,Control,18,0
C03.018,03,Control,19,0
C03.018,03,Control,20,0
C03.018,03,Control,21,0
C03.018,03,Control,22,0
C03.018,03,Control,23,0
C03.018,03,Control,24,0
C03.018,03,Control,25,0
C03.018,03,Control,26,0
C03.018,03,Control,27,0
C03.018,03,Control,28,0
C03.018,03,Control,29,0.868399
C03.018,03,Control,30,0
C03.018,03,Control,31,0
C03.018,03,Control,32,0
C03.018,03,Control,33,0.441072
C03.018,03,Control,34,0
C03.018,03,Control,35,0
C03.018,03,Control,36,0
C03.018,03,Control,37,0
C03.018,03,Control,38,0
C03.018,03,Control,39,0.82484
C03.018,03,Control,40,0
C03.018,03,Control,41,0.710341
C03.018,03,Control,42,0
C03.018,03,Control,43,0
C03.018,03,Control,44,0
C03.018,03,Control,45,0
C03.018,03,Control,46,0
C03.018,03,Control,47,0
C03.018,03,Control,48,0
C03.018,03,Control,49,0
C03.018,03,Control,50,0
C03.018,03,Control,51,0
C03.018,03,Control,52,0
C03.018,03,Control,53,0
C03.018,03,Control,54,0
C03.018,03,Control,55,0.648302
C03.018,03,Control,56,3.70358
C03.018,03,Control,57,0.404695
C03.018,03,Control,58,2.19517
C03.018,03,Control,59,5.14641
C03.018,03,Control,60,1.73723
C03.019,03,Control,1,25.2183
C03.019,03,Control,2,4.94446
C03.019,03,Control,3,4.2417
C03.019,03,Control,4,3.61983
C03.019,03,Control,5,0
C03.019,03,Control,6,1.9251
C03.019,03,Control,7,0.403529
C03.019,03,Control,8,0
C03.019,03,Control,9,0
C03.019,03,Control,10,0.636506
C03.019,03,Control,11,0
C03.019,03,Control,12,0
C03.019,03,Control,13,0
C03.019,03,Control,14,0
C03.019,03,Control,15,0
C03.019,03,Control,16,0
C03.019,03,Control,17,0
C03.019,03,Control,18,0
C03.019,03,Control,19,0
C03.019,03,Control,20,0
C03.019,03,Control,21,0
C03.019,03,Control,22,0
C03.019,03,Control,23,0
C03.019,03,Control,24,0
C03.019,03,Control,25,0
C03.019,03,Control,26,0
C03.019,03,Control,27,0.234386
C03.019,03,Control,28,0
C03.019,03,Control,29,0
C03.019,03,Control,30,0
C03.019,03,Control,31,0
C03.019,03,Control,32,0
C03.019,03,Control,33,0
C03.019,03,Control,34,0
C03.019,03,Control,35,0
C03.019,03,Control,36,0
C03.019,03,Control,37,0
C03.019,03,Control,38,0
C03.019,03,Control,39,1.2532
C03.019,03,Control,40,5.64187
C03.019,03,Control,41,0
C03.019,03,Control,42,0.83561
C03.019,03,Control,43,0.420358
C03.019,03,Control,44,0
C03.019,03,Control,45,0
C03.019,03,Control,46,1.98231
C03.019,03,Control,47,0.426407
C03.019,03,Control,48,0.420465
C03.019,03,Control,49,4.22251
C03.019,03,Control,50,0
C03.019,03,Control,51,0.836494
C03.019,03,Control,52,8.28984
C03.019,03,Control,53,9.63677
C03.019,03,Control,54,7.91831
C03.019,03,Control,55,6.14771
C03.019,03,Control,56,6.6201
C03.019,03,Control,57,7.28515
C03.019,03,Control,58,3.2371
C03.019,03,Control,59,0.854247
C03.019,03,Control,60,1.73634
C03.020,03,Control,1,34.9873
C03.020,03,Control,2,0
C03.020,03,Control,3,1.2526
C03.020,03,Control,4,0.645691
C03.020,03,Control,5,1.08208
C03.020,03,Control,6,0.203372
C03.020,03,Control,7,0
C03.020,03,Control,8,0
C03.020,03,Control,9,0
C03.020,03,Control,10,0
C03.020,03,Control,11,2.50083
C03.020,03,Control,12,1.4955
C03.020,03,Control,13,0.988515
C03.020,03,Control,14,0.449341
C03.020,03,Control,15,0
C03.020,03,Control,16,0
C03.020,03,Control,17,0
C03.020,03,Control,18,0
C03.020,03,Control,19,0
C03.020,03,Control,20,3.73565
C03.020,03,Control,21,3.26061
C03.020,03,Control,22,1.89542
C03.020,03,Control,23,0.832055
C03.020,03,Control,24,0.423914
C03.020,03,Control,25,0
C03.020,03,Control,26,0
C03.020,03,Control,27,0
C03.020,03,Control,28,0
C03.020,03,Control,29,0
C03.020,03,Control,30,0
C03.020,03,Control,31,0
C03.020,03,Control,32,0
C03.020,03,Control,33,0
C03.020,03,Control,34,0
C03.020,03,Control,35,0.408644
C03.020,03,Control,36,0
C03.020,03,Control,37,0
C03.020,03,Control,38,0
C03.020,03,Control,39,4.87337
C03.020,03,Control,40,1.34442
C03.020,03,Control,41,0.410564
C03.020,03,Control,42,0
C03.020,03,Control,43,0
C03.020,03,Control,44,0
C03.020,03,Control,45,0
C03.020,03,Control,46,0
C03.020,03,Control,47,0
C03.020,03,Control,48,0
C03.020,03,Control,49,0
C03.020,03,Control,50,0
C03.020,03,Control,51,0
C03.020,03,Control,52,0
C03.020,03,Control,53,0
C03.020,03,Control,54,0
C03.020,03,Control,55,0
C03.020,03,Control,56,0
C03.020,03,Control,57,0
C03.020,03,Control,58,0
C03.020,03,Control,59,0
C03.020,03,Control,60,0
A03.021,03,ALAN,1,16.8174
A03.021,03,ALAN,2,0
A03.021,03,ALAN,3,0
A03.021,03,ALAN,4,0
A03.021,03,ALAN,5,10.8592
A03.021,03,ALAN,6,0
A03.021,03,ALAN,7,0.459586
A03.021,03,ALAN,8,0
A03.021,03,ALAN,9,0
A03.021,03,ALAN,10,0
A03.021,03,ALAN,11,0
A03.021,03,ALAN,12,0
A03.021,03,ALAN,13,0
A03.021,03,ALAN,14,0
A03.021,03,ALAN,15,4.45257
A03.021,03,ALAN,16,0.43262
A03.021,03,ALAN,17,0
A03.021,03,ALAN,18,3.42731
A03.021,03,ALAN,19,0
A03.021,03,ALAN,20,0
A03.021,03,ALAN,21,0
A03.021,03,ALAN,22,0
A03.021,03,ALAN,23,0
A03.021,03,ALAN,24,0
A03.021,03,ALAN,25,0
A03.021,03,ALAN,26,0
A03.021,03,ALAN,27,0
A03.021,03,ALAN,28,0
A03.021,03,ALAN,29,0
A03.021,03,ALAN,30,0
A03.021,03,ALAN,31,0
A03.021,03,ALAN,32,0.815059
A03.021,03,ALAN,33,0
A03.021,03,ALAN,34,0
A03.021,03,ALAN,35,0
A03.021,03,ALAN,36,0
A03.021,03,ALAN,37,0
A03.021,03,ALAN,38,0
A03.021,03,ALAN,39,0
A03.021,03,ALAN,40,0
A03.021,03,ALAN,41,0
A03.021,03,ALAN,42,0.901243
A03.021,03,ALAN,43,0.210513
A03.021,03,ALAN,44,0
A03.021,03,ALAN,45,0
A03.021,03,ALAN,46,0
A03.021,03,ALAN,47,0
A03.021,03,ALAN,48,0
A03.021,03,ALAN,49,0
A03.021,03,ALAN,50,0
A03.021,03,ALAN,51,3.34761
A03.021,03,ALAN,52,0
A03.021,03,ALAN,53,0
A03.021,03,ALAN,54,0
A03.021,03,ALAN,55,0.420021
A03.021,03,ALAN,56,0
A03.021,03,ALAN,57,0
A03.021,03,ALAN,58,0
A03.021,03,ALAN,59,3.63208
A03.021,03,ALAN,60,0
A03.022,03,ALAN,1,24.7571
A03.022,03,ALAN,2,0
A03.022,03,ALAN,3,0
A03.022,03,ALAN,4,0
A03.022,03,ALAN,5,0
A03.022,03,ALAN,6,0
A03.022,03,ALAN,7,0
A03.022,03,ALAN,8,0
A03.022,03,ALAN,9,0
A03.022,03,ALAN,10,0
A03.022,03,ALAN,11,0
A03.022,03,ALAN,12,0
A03.022,03,ALAN,13,0
A03.022,03,ALAN,14,0
A03.022,03,ALAN,15,0
A03.022,03,ALAN,16,0
A03.022,03,ALAN,17,0
A03.022,03,ALAN,18,0
A03.022,03,ALAN,19,0
A03.022,03,ALAN,20,0
A03.022,03,ALAN,21,0
A03.022,03,ALAN,22,0
A03.022,03,ALAN,23,0
A03.022,03,ALAN,24,3.78741
A03.022,03,ALAN,25,0
A03.022,03,ALAN,26,0
A03.022,03,ALAN,27,0
A03.022,03,ALAN,28,0
A03.022,03,ALAN,29,0.423982
A03.022,03,ALAN,30,0
A03.022,03,ALAN,31,0
A03.022,03,ALAN,32,2.96925
A03.022,03,ALAN,33,0
A03.022,03,ALAN,34,0
A03.022,03,ALAN,35,0
A03.022,03,ALAN,36,0
A03.022,03,ALAN,37,0
A03.022,03,ALAN,38,0
A03.022,03,ALAN,39,0
A03.022,03,ALAN,40,0
A03.022,03,ALAN,41,2.8537
A03.022,03,ALAN,42,4.58943
A03.022,03,ALAN,43,0.657547
A03.022,03,ALAN,44,0
A03.022,03,ALAN,45,0
A03.022,03,ALAN,46,0
A03.022,03,ALAN,47,0
A03.022,03,ALAN,48,0
A03.022,03,ALAN,49,0
A03.022,03,ALAN,50,0
A03.022,03,ALAN,51,0
A03.022,03,ALAN,52,0
A03.022,03,ALAN,53,0
A03.022,03,ALAN,54,0.443179
A03.022,03,ALAN,55,0
A03.022,03,ALAN,56,2.22435
A03.022,03,ALAN,57,0
A03.022,03,ALAN,58,0.904657
A03.022,03,ALAN,59,3.27467
A03.022,03,ALAN,60,1.45483
A03.023,03,ALAN,1,56.4778
A03.023,03,ALAN,2,60.7184
A03.023,03,ALAN,3,99.1673
A03.023,03,ALAN,4,53.5958
A03.023,03,ALAN,5,2.9741
A03.023,03,ALAN,6,0
A03.023,03,ALAN,7,0
A03.023,03,ALAN,8,0.894294
A03.023,03,ALAN,9,0
A03.023,03,ALAN,10,0
A03.023,03,ALAN,11,0
A03.023,03,ALAN,12,0.437667
A03.023,03,ALAN,13,3.6832
A03.023,03,ALAN,14,0
A03.023,03,ALAN,15,0
A03.023,03,ALAN,16,0
A03.023,03,ALAN,17,0
A03.023,03,ALAN,18,4.5028
A03.023,03,ALAN,19,2.39685
A03.023,03,ALAN,20,0
A03.023,03,ALAN,21,0
A03.023,03,ALAN,22,0
A03.023,03,ALAN,23,0
A03.023,03,ALAN,24,0
A03.023,03,ALAN,25,0
A03.023,03,ALAN,26,0
A03.023,03,ALAN,27,0
A03.023,03,ALAN,28,0.452652
A03.023,03,ALAN,29,0
A03.023,03,ALAN,30,0
A03.023,03,ALAN,31,2.27571
A03.023,03,ALAN,32,2.12292
A03.023,03,ALAN,33,6.44817
A03.023,03,ALAN,34,0
A03.023,03,ALAN,35,11.0872
A03.023,03,ALAN,36,0
A03.023,03,ALAN,37,12.754
A03.023,03,ALAN,38,2.94723
A03.023,03,ALAN,39,9.78338
A03.023,03,ALAN,40,0.204795
A03.023,03,ALAN,41,0
A03.023,03,ALAN,42,0
A03.023,03,ALAN,43,0
A03.023,03,ALAN,44,2.32088
A03.023,03,ALAN,45,0
A03.023,03,ALAN,46,0
A03.023,03,ALAN,47,0
A03.023,03,ALAN,48,0
A03.023,03,ALAN,49,0
A03.023,03,ALAN,50,0
A03.023,03,ALAN,51,0
A03.023,03,ALAN,52,0
A03.023,03,ALAN,53,0
A03.023,03,ALAN,54,0
A03.023,03,ALAN,55,0
A03.023,03,ALAN,56,0
A03.023,03,ALAN,57,0
A03.023,03,ALAN,58,0
A03.023,03,ALAN,59,0
A03.023,03,ALAN,60,0
A03.024,03,ALAN,1,62.312
A03.024,03,ALAN,2,0
A03.024,03,ALAN,3,0
A03.024,03,ALAN,4,1.86229
A03.024,03,ALAN,5,0
A03.024,03,ALAN,6,0
A03.024,03,ALAN,7,0
A03.024,03,ALAN,8,0
A03.024,03,ALAN,9,0
A03.024,03,ALAN,10,0
A03.024,03,ALAN,11,0
A03.024,03,ALAN,12,0
A03.024,03,ALAN,13,0
A03.024,03,ALAN,14,0
A03.024,03,ALAN,15,0
A03.024,03,ALAN,16,0
A03.024,03,ALAN,17,0
A03.024,03,ALAN,18,0
A03.024,03,ALAN,19,0
A03.024,03,ALAN,20,0
A03.024,03,ALAN,21,0
A03.024,03,ALAN,22,0
A03.024,03,ALAN,23,0
A03.024,03,ALAN,24,0
A03.024,03,ALAN,25,0
A03.024,03,ALAN,26,0
A03.024,03,ALAN,27,0
A03.024,03,ALAN,28,0
A03.024,03,ALAN,29,0
A03.024,03,ALAN,30,0
A03.024,03,ALAN,31,0
A03.024,03,ALAN,32,0
A03.024,03,ALAN,33,0
A03.024,03,ALAN,34,0
A03.024,03,ALAN,35,0
A03.024,03,ALAN,36,0
A03.024,03,ALAN,37,0
A03.024,03,ALAN,38,0
A03.024,03,ALAN,39,0
A03.024,03,ALAN,40,2.39032
A03.024,03,ALAN,41,0
A03.024,03,ALAN,42,0
A03.024,03,ALAN,43,0
A03.024,03,ALAN,44,0
A03.024,03,ALAN,45,0
A03.024,03,ALAN,46,0
A03.024,03,ALAN,47,0
A03.024,03,ALAN,48,0
A03.024,03,ALAN,49,0
A03.024,03,ALAN,50,0
A03.024,03,ALAN,51,0
A03.024,03,ALAN,52,0
A03.024,03,ALAN,53,0
A03.024,03,ALAN,54,0
A03.024,03,ALAN,55,0
A03.024,03,ALAN,56,0
A03.024,03,ALAN,57,0
A03.024,03,ALAN,58,0
A03.024,03,ALAN,59,0
A03.024,03,ALAN,60,0
A04.025,04,ALAN,1,134.003
A04.025,04,ALAN,2,7.33913
A04.025,04,ALAN,3,102.053
A04.025,04,ALAN,4,13.0471
A04.025,04,ALAN,5,0
A04.025,04,ALAN,6,0
A04.025,04,ALAN,7,0
A04.025,04,ALAN,8,0
A04.025,04,ALAN,9,0
A04.025,04,ALAN,10,0
A04.025,04,ALAN,11,0
A04.025,04,ALAN,12,20.3191
A04.025,04,ALAN,13,0
A04.025,04,ALAN,14,0
A04.025,04,ALAN,15,0.893554
A04.025,04,ALAN,16,0
A04.025,04,ALAN,17,0
A04.025,04,ALAN,18,0
A04.025,04,ALAN,19,0
A04.025,04,ALAN,20,0
A04.025,04,ALAN,21,0
A04.025,04,ALAN,22,0
A04.025,04,ALAN,23,0
A04.025,04,ALAN,24,0
A04.025,04,ALAN,25,0
A04.025,04,ALAN,26,0
A04.025,04,ALAN,27,0
A04.025,04,ALAN,28,0
A04.025,04,ALAN,29,0
A04.025,04,ALAN,30,0
A04.025,04,ALAN,31,0
A04.025,04,ALAN,32,0
A04.025,04,ALAN,33,0
A04.025,04,ALAN,34,0
A04.025,04,ALAN,35,0
A04.025,04,ALAN,36,0
A04.025,04,ALAN,37,0
A04.025,04,ALAN,38,0
A04.025,04,ALAN,39,0
A04.025,04,ALAN,40,0
A04.025,04,ALAN,41,0
A04.025,04,ALAN,42,0
A04.025,04,ALAN,43,0
A04.025,04,ALAN,44,0.210708
A04.025,04,ALAN,45,0
A04.025,04,ALAN,46,0
A04.025,04,ALAN,47,1.2217
A04.025,04,ALAN,48,0
A04.025,04,ALAN,49,0
A04.025,04,ALAN,50,14.053
A04.025,04,ALAN,51,0
A04.025,04,ALAN,52,0.425974
A04.025,04,ALAN,53,0.878267
A04.025,04,ALAN,54,0
A04.025,04,ALAN,55,0
A04.025,04,ALAN,56,6.53368
A04.025,04,ALAN,57,10.3194
A04.025,04,ALAN,58,0
A04.025,04,ALAN,59,0
A04.025,04,ALAN,60,0
A04.026,04,ALAN,1,150.339
A04.026,04,ALAN,2,0
A04.026,04,ALAN,3,0
A04.026,04,ALAN,4,0
A04.026,04,ALAN,5,0
A04.026,04,ALAN,6,0
A04.026,04,ALAN,7,0
A04.026,04,ALAN,8,0
A04.026,04,ALAN,9,0
A04.026,04,ALAN,10,0
A04.026,04,ALAN,11,0
A04.026,04,ALAN,12,0
A04.026,04,ALAN,13,0
A04.026,04,ALAN,14,0
A04.026,04,ALAN,15,0
A04.026,04,ALAN,16,0
A04.026,04,ALAN,17,0
A04.026,04,ALAN,18,0
A04.026,04,ALAN,19,0
A04.026,04,ALAN,20,0
A04.026,04,ALAN,21,0
A04.026,04,ALAN,22,0
A04.026,04,ALAN,23,0
A04.026,04,ALAN,24,0
A04.026,04,ALAN,25,0
A04.026,04,ALAN,26,0
A04.026,04,ALAN,27,0
A04.026,04,ALAN,28,0
A04.026,04,ALAN,29,0
A04.026,04,ALAN,30,0
A04.026,04,ALAN,31,0
A04.026,04,ALAN,32,0
A04.026,04,ALAN,33,0
A04.026,04,ALAN,34,0
A04.026,04,ALAN,35,0
A04.026,04,ALAN,36,0
A04.026,04,ALAN,37,0
A04.026,04,ALAN,38,0
A04.026,04,ALAN,39,0
A04.026,04,ALAN,40,0
A04.026,04,ALAN,41,0
A04.026,04,ALAN,42,0
A04.026,04,ALAN,43,0.404057
A04.026,04,ALAN,44,0
A04.026,04,ALAN,45,0
A04.026,04,ALAN,46,0
A04.026,04,ALAN,47,0
A04.026,04,ALAN,48,0
A04.026,04,ALAN,49,0
A04.026,04,ALAN,50,0
A04.026,04,ALAN,51,0
A04.026,04,ALAN,52,0
A04.026,04,ALAN,53,0
A04.026,04,ALAN,54,0
A04.026,04,ALAN,55,0
A04.026,04,ALAN,56,0
A04.026,04,ALAN,57,0
A04.026,04,ALAN,58,0
A04.026,04,ALAN,59,0
A04.026,04,ALAN,60,0
A04.027,04,ALAN,1,8.15049
A04.027,04,ALAN,2,0
A04.027,04,ALAN,3,0
A04.027,04,ALAN,4,0
A04.027,04,ALAN,5,0
A04.027,04,ALAN,6,0
A04.027,04,ALAN,7,0
A04.027,04,ALAN,8,0
A04.027,04,ALAN,9,0
A04.027,04,ALAN,10,0
A04.027,04,ALAN,11,0
A04.027,04,ALAN,12,0
A04.027,04,ALAN,13,0
A04.027,04,ALAN,14,0
A04.027,04,ALAN,15,0
A04.027,04,ALAN,16,0
A04.027,04,ALAN,17,0
A04.027,04,ALAN,18,0
A04.027,04,ALAN,19,0
A04.027,04,ALAN,20,0
A04.027,04,ALAN,21,0
A04.027,04,ALAN,22,0
A04.027,04,ALAN,23,0
A04.027,04,ALAN,24,0
A04.027,04,ALAN,25,0
A04.027,04,ALAN,26,0
A04.027,04,ALAN,27,0
A04.027,04,ALAN,28,0
A04.027,04,ALAN,29,0
A04.027,04,ALAN,30,0
A04.027,04,ALAN,31,0
A04.027,04,ALAN,32,0
A04.027,04,ALAN,33,0
A04.027,04,ALAN,34,0
A04.027,04,ALAN,35,0
A04.027,04,ALAN,36,0
A04.027,04,ALAN,37,0
A04.027,04,ALAN,38,0
A04.027,04,ALAN,39,0
A04.027,04,ALAN,40,0
A04.027,04,ALAN,41,0
A04.027,04,ALAN,42,0
A04.027,04,ALAN,43,0
A04.027,04,ALAN,44,0
A04.027,04,ALAN,45,0
A04.027,04,ALAN,46,0
A04.027,04,ALAN,47,0
A04.027,04,ALAN,48,0
A04.027,04,ALAN,49,0
A04.027,04,ALAN,50,0
A04.027,04,ALAN,51,0
A04.027,04,ALAN,52,0
A04.027,04,ALAN,53,0
A04.027,04,ALAN,54,0
A04.027,04,ALAN,55,0
A04.027,04,ALAN,56,0
A04.027,04,ALAN,57,0
A04.027,04,ALAN,58,0
A04.027,04,ALAN,59,0
A04.027,04,ALAN,60,0
A04.028,04,ALAN,1,6.58011
A04.028,04,ALAN,2,9.48614
A04.028,04,ALAN,3,0.47402
A04.028,04,ALAN,4,5.81705
A04.028,04,ALAN,5,2.6983
A04.028,04,ALAN,6,1.12262
A04.028,04,ALAN,7,0
A04.028,04,ALAN,8,0
A04.028,04,ALAN,9,0
A04.028,04,ALAN,10,0
A04.028,04,ALAN,11,0
A04.028,04,ALAN,12,0
A04.028,04,ALAN,13,0
A04.028,04,ALAN,14,0
A04.028,04,ALAN,15,0
A04.028,04,ALAN,16,0
A04.028,04,ALAN,17,0
A04.028,04,ALAN,18,0
A04.028,04,ALAN,19,3.52526
A04.028,04,ALAN,20,1.96239
A04.028,04,ALAN,21,0.925431
A04.028,04,ALAN,22,0.478154
A04.028,04,ALAN,23,0
A04.028,04,ALAN,24,0
A04.028,04,ALAN,25,0
A04.028,04,ALAN,26,0
A04.028,04,ALAN,27,0
A04.028,04,ALAN,28,0
A04.028,04,ALAN,29,0
A04.028,04,ALAN,30,0
A04.028,04,ALAN,31,0
A04.028,04,ALAN,32,0
A04.028,04,ALAN,33,0
A04.028,04,ALAN,34,0
A04.028,04,ALAN,35,0.440697
A04.028,04,ALAN,36,0
A04.028,04,ALAN,37,0
A04.028,04,ALAN,38,0
A04.028,04,ALAN,39,0
A04.028,04,ALAN,40,0
A04.028,04,ALAN,41,0
A04.028,04,ALAN,42,0
A04.028,04,ALAN,43,0
A04.028,04,ALAN,44,0
A04.028,04,ALAN,45,0
A04.028,04,ALAN,46,0
A04.028,04,ALAN,47,0
A04.028,04,ALAN,48,0
A04.028,04,ALAN,49,0
A04.028,04,ALAN,50,0
A04.028,04,ALAN,51,0
A04.028,04,ALAN,52,0
A04.028,04,ALAN,53,0
A04.028,04,ALAN,54,0
A04.028,04,ALAN,55,0
A04.028,04,ALAN,56,0
A04.028,04,ALAN,57,0
A04.028,04,ALAN,58,1.13684
A04.028,04,ALAN,59,0.41329
A04.028,04,ALAN,60,0
C04.029,04,Control,1,14.3731
C04.029,04,Control,2,0
C04.029,04,Control,3,0
C04.029,04,Control,4,0
C04.029,04,Control,5,0
C04.029,04,Control,6,0
C04.029,04,Control,7,0
C04.029,04,Control,8,0
C04.029,04,Control,9,0
C04.029,04,Control,10,0
C04.029,04,Control,11,0
C04.029,04,Control,12,0
C04.029,04,Control,13,0
C04.029,04,Control,14,0.949906
C04.029,04,Control,15,0
C04.029,04,Control,16,0
C04.029,04,Control,17,0
C04.029,04,Control,18,0
C04.029,04,Control,19,0
C04.029,04,Control,20,0
C04.029,04,Control,21,0
C04.029,04,Control,22,0
C04.029,04,Control,23,0
C04.029,04,Control,24,0
C04.029,04,Control,25,0
C04.029,04,Control,26,0
C04.029,04,Control,27,0
C04.029,04,Control,28,0
C04.029,04,Control,29,0
C04.029,04,Control,30,0
C04.029,04,Control,31,0
C04.029,04,Control,32,0
C04.029,04,Control,33,0
C04.029,04,Control,34,0
C04.029,04,Control,35,0
C04.029,04,Control,36,0
C04.029,04,Control,37,0
C04.029,04,Control,38,0
C04.029,04,Control,39,0
C04.029,04,Control,40,0
C04.029,04,Control,41,0
C04.029,04,Control,42,0
C04.029,04,Control,43,0
C04.029,04,Control,44,0.414694
C04.029,04,Control,45,0
C04.029,04,Control,46,12.772
C04.029,04,Control,47,0
C04.029,04,Control,48,0
C04.029,04,Control,49,0
C04.029,04,Control,50,0
C04.029,04,Control,51,0
C04.029,04,Control,52,0
C04.029,04,Control,53,0
C04.029,04,Control,54,0
C04.029,04,Control,55,0
C04.029,04,Control,56,0
C04.029,04,Control,57,0
C04.029,04,Control,58,0
C04.029,04,Control,59,0
C04.029,04,Control,60,0
C04.030,04,Control,1,0
C04.030,04,Control,2,0
C04.030,04,Control,3,0
C04.030,04,Control,4,0
C04.030,04,Control,5,0
C04.030,04,Control,6,0
C04.030,04,Control,7,1.64491
C04.030,04,Control,8,0.425759
C04.030,04,Control,9,0.208051
C04.030,04,Control,10,0
C04.030,04,Control,11,0
C04.030,04,Control,12,0
C04.030,04,Control,13,0
C04.030,04,Control,14,0
C04.030,04,Control,15,0
C04.030,04,Control,16,0
C04.030,04,Control,17,0
C04.030,04,Control,18,0
C04.030,04,Control,19,0.702214
C04.030,04,Control,20,0
C04.030,04,Control,21,0
C04.030,04,Control,22,0
C04.030,04,Control,23,0
C04.030,04,Control,24,0
C04.030,04,Control,25,0
C04.030,04,Control,26,0
C04.030,04,Control,27,0
C04.030,04,Control,28,0
C04.030,04,Control,29,0
C04.030,04,Control,30,0
C04.030,04,Control,31,0
C04.030,04,Control,32,0
C04.030,04,Control,33,0
C04.030,04,Control,34,0
C04.030,04,Control,35,0
C04.030,04,Control,36,0
C04.030,04,Control,37,0
C04.030,04,Control,38,0
C04.030,04,Control,39,0
C04.030,04,Control,40,0.970799
C04.030,04,Control,41,0
C04.030,04,Control,42,0
C04.030,04,Control,43,0
C04.030,04,Control,44,1.30278
C04.030,04,Control,45,0
C04.030,04,Control,46,1.15924
C04.030,04,Control,47,0
C04.030,04,Control,48,0
C04.030,04,Control,49,0
C04.030,04,Control,50,1.06249
C04.030,04,Control,51,1.21528
C04.030,04,Control,52,0
C04.030,04,Control,53,0.41862
C04.030,04,Control,54,0
C04.030,04,Control,55,0
C04.030,04,Control,56,0
C04.030,04,Control,57,0
C04.030,04,Control,58,0
C04.030,04,Control,59,0
C04.030,04,Control,60,0
C04.031,04,Control,1,59.0295
C04.031,04,Control,2,0
C04.031,04,Control,3,0
C04.031,04,Control,4,0
