Subject_ID,Replicate,Treatment,Stimulation,Index
C02.127,02,Control,2,-0.895587008
C02.127,02,Control,3,-0.525872073
C02.127,02,Control,4,-1
C02.127,02,Control,5,-1
C02.127,02,Control,6,-1
C02.127,02,Control,7,-1
C02.127,02,Control,8,-1
C02.127,02,Control,9,-1
C02.127,02,Control,10,-1
C02.127,02,Control,11,-1
C02.127,02,Control,12,-1
C02.127,02,Control,13,-1
C02.127,02,Control,14,-1
C02.127,02,Control,15,-1
C02.127,02,Control,16,-1
C02.127,02,Control,17,-1
C02.127,02,Control,18,-1
C02.127,02,Control,19,-1
C02.127,02,Control,20,-1
C02.127,02,Control,21,-1
C02.127,02,Control,22,-1
C02.127,02,Control,23,-1
C02.127,02,Control,24,-1
C02.127,02,Control,25,-1
C02.128,02,Control,1,-0.945127474
C02.128,02,Control,2,-1
C02.128,02,Control,3,-0.94120826
C02.128,02,Control,4,-1
C02.128,02,Control,5,-1
C02.128,02,Control,6,-0.943468563
C02.128,02,Control,7,-0.942060887
C02.128,02,Control,8,-1
C02.128,02,Control,9,-1
C02.128,02,Control,10,-1
C02.128,02,Control,11,-1
C02.128,02,Control,12,-1
C02.128,02,Control,13,-1
C02.128,02,Control,14,-1
C02.128,02,Control,15,-1
C02.128,02,Control,16,-1
C02.128,02,Control,17,-1
C02.128,02,Control,18,-0.942485304
C02.128,02,Control,19,-0.884518547
C02.128,02,Control,20,-0.944606032
C02.128,02,Control,21,-1
C02.128,02,Control,22,-1
C02.128,02,Control,23,-1
C02.128,02,Control,24,-1
C02.128,02,Control,25,-1
C04.129,04,Control,1,0.393042234
C04.129,04,Control,2,-0.269343199
C04.129,04,Control,3,-1
C04.129,04,Control,4,-1
C04.129,04,Control,5,-1
C04.129,04,Control,6,-0.748090192
C04.129,04,Control,7,-1
C04.129,04,Control,8,-1
C04.129,04,Control,9,-1
C04.129,04,Control,10,-1
C04.129,04,Control,11,-0.751501172
C04.129,04,Control,12,-1
C04.129,04,Control,13,-0.805745562
C04.129,04,Control,14,-1
C04.129,04,Control,15,-1
C04.129,04,Control,16,-1
C04.129,04,Control,17,-1
C04.129,04,Control,18,-1
C04.129,04,Control,19,-1
C04.129,04,Control,20,-1
C04.129,04,Control,21,-1
C04.129,04,Control,22,-1
C04.129,04,Control,23,-1
C04.129,04,Control,24,-1
C04.129,04,Control,25,-1
C04.130,04,Control,1,-0.798055101
C04.130,04,Control,2,-1
C04.130,04,Control,3,-1
C04.130,04,Control,4,-0.931947329
C04.130,04,Control,5,-1
C04.130,04,Control,6,-0.968059395
C04.130,04,Control,7,-1
C04.130,04,Control,8,-0.969097867
C04.130,04,Control,9,-1
C04.130,04,Control,10,-1
C04.130,04,Control,11,-1
C04.130,04,Control,12,-1
C04.130,04,Control,13,-1
C04.130,04,Control,14,-1
C04.130,04,Control,15,-1
C04.130,04,Control,16,-1
C04.130,04,Control,17,-1
C04.130,04,Control,18,-1
C04.130,04,Control,19,-1
C04.130,04,Control,20,-1
C04.130,04,Control,21,-1
C04.130,04,Control,22,-1
C04.130,04,Control,23,-1
C04.130,04,Control,24,-0.966915319
C04.130,04,Control,25,-0.967350423
C04.132,04,Control,1,-0.578689995
C04.132,04,Control,2,-0.930050548
C04.132,04,Control,3,-0.959988667
C04.132,04,Control,4,-0.779069104
C04.132,04,Control,5,-0.680314049
C04.132,04,Control,6,-0.86057592
C04.132,04,Control,7,-0.876260436
C04.132,04,Control,8,-0.820957801
C04.132,04,Control,9,-0.788226422
C04.132,04,Control,10,-0.978710948
C04.132,04,Control,11,-0.866033459
C04.132,04,Control,12,-0.951428793
C04.132,04,Control,13,-0.980631522
C04.132,04,Control,14,-0.980984379
C04.132,04,Control,15,-0.958999397
C04.132,04,Control,16,-0.957471057
C04.132,04,Control,17,-1
C04.132,04,Control,18,-0.966395529
C04.132,04,Control,19,-1
C04.132,04,Control,20,-1
C04.132,04,Control,21,-0.963569984
C04.132,04,Control,22,-0.96629052
C04.132,04,Control,23,-0.983680211
C04.132,04,Control,24,-1
C04.132,04,Control,25,-1
A04.133,04,ALAN,1,-0.729949228
A04.133,04,ALAN,2,-1
A04.133,04,ALAN,3,-0.740192035
A04.133,04,ALAN,4,-0.457392668
A04.133,04,ALAN,5,-1
A04.133,04,ALAN,6,-1
A04.133,04,ALAN,7,-0.686873329
A04.133,04,ALAN,8,0.346356103
A04.133,04,ALAN,9,-1
A04.133,04,ALAN,10,-1
A04.133,04,ALAN,11,-1
A04.133,04,ALAN,12,-1
A04.133,04,ALAN,13,-1
A04.133,04,ALAN,14,-1
A04.133,04,ALAN,15,-1
A04.133,04,ALAN,16,-1
A04.133,04,ALAN,17,-1
A04.133,04,ALAN,18,-1
A04.133,04,ALAN,19,-1
A04.133,04,ALAN,20,-1
A04.133,04,ALAN,21,-1
A04.133,04,ALAN,22,-1
A04.133,04,ALAN,23,-1
A04.133,04,ALAN,24,-1
A04.133,04,ALAN,25,-1
A04.134,04,ALAN,1,-0.8990934
A04.134,04,ALAN,2,-0.954683688
A04.134,04,ALAN,3,-1
A04.134,04,ALAN,4,-1
A04.134,04,ALAN,5,-0.951211117
A04.134,04,ALAN,6,-1
A04.134,04,ALAN,7,-1
A04.134,04,ALAN,8,-1
A04.134,04,ALAN,9,-1
A04.134,04,ALAN,10,-1
A04.134,04,ALAN,11,-1
A04.134,04,ALAN,12,-1
A04.134,04,ALAN,13,-1
A04.134,04,ALAN,14,-1
A04.134,04,ALAN,15,-1
A04.134,04,ALAN,16,-1
A04.134,04,ALAN,17,-1
A04.134,04,ALAN,18,-1
A04.134,04,ALAN,19,-1
A04.134,04,ALAN,20,-1
A04.134,04,ALAN,21,-1
A04.134,04,ALAN,22,-1
A04.134,04,ALAN,23,-1
A04.134,04,ALAN,24,-1
A04.134,04,ALAN,25,-1
A04.135,04,ALAN,1,-0.234459268
A04.135,04,ALAN,2,-0.544554102
A04.135,04,ALAN,3,-0.510436909
A04.135,04,ALAN,4,-0.337900391
A04.135,04,ALAN,5,-0.984522806
A04.135,04,ALAN,6,-1
A04.135,04,ALAN,7,-0.964346165
A04.135,04,ALAN,8,-1
A04.135,04,ALAN,9,-1
A04.135,04,ALAN,10,-1
A04.135,04,ALAN,11,-1
A04.135,04,ALAN,12,-1
A04.135,04,ALAN,13,-1
A04.135,04,ALAN,14,-1
A04.135,04,ALAN,15,-1
A04.135,04,ALAN,16,-1
A04.135,04,ALAN,17,-1
A04.135,04,ALAN,18,-1
A04.135,04,ALAN,19,-1
A04.135,04,ALAN,20,-1
A04.135,04,ALAN,21,-0.970057061
A04.135,04,ALAN,22,-1
A04.135,04,ALAN,23,-1
A04.135,04,ALAN,24,-1
A04.135,04,ALAN,25,-1
A04.136,04,ALAN,1,-0.165022235
A04.136,04,ALAN,2,0.293407796
A04.136,04,ALAN,3,1.096815638
A04.136,04,ALAN,4,-0.952177119
A04.136,04,ALAN,5,-1
A04.136,04,ALAN,6,-1
A04.136,04,ALAN,7,-1
A04.136,04,ALAN,8,-1
A04.136,04,ALAN,9,-1
A04.136,04,ALAN,10,-1
A04.136,04,ALAN,11,-1
A04.136,04,ALAN,12,-1
A04.136,04,ALAN,13,-1
A04.136,04,ALAN,14,-1
A04.136,04,ALAN,15,-1
A04.136,04,ALAN,16,-1
A04.136,04,ALAN,17,-1
A04.136,04,ALAN,18,-1
A04.136,04,ALAN,19,-1
A04.136,04,ALAN,20,-1
A04.136,04,ALAN,21,-1
A04.136,04,ALAN,22,-1
A04.136,04,ALAN,23,-1
A04.136,04,ALAN,24,-1
A04.136,04,ALAN,25,-1
A05.137,05,ALAN,1,-0.337921039
A05.137,05,ALAN,2,-1
A05.137,05,ALAN,3,-1
A05.137,05,ALAN,4,-1
A05.137,05,ALAN,5,-1
A05.137,05,ALAN,6,-1
A05.137,05,ALAN,7,-1
A05.137,05,ALAN,8,-1
A05.137,05,ALAN,9,-1
A05.137,05,ALAN,10,-1
A05.137,05,ALAN,11,-0.961270707
A05.137,05,ALAN,12,-1
A05.137,05,ALAN,13,-1
A05.137,05,ALAN,14,-1
A05.137,05,ALAN,15,-1
A05.137,05,ALAN,16,-1
A05.137,05,ALAN,17,-1
A05.137,05,ALAN,18,-1
A05.137,05,ALAN,19,-1
A05.137,05,ALAN,20,-1
A05.137,05,ALAN,21,-1
A05.137,05,ALAN,22,-1
A05.137,05,ALAN,23,-1
A05.137,05,ALAN,24,-1
A05.137,05,ALAN,25,-1
A05.140,05,ALAN,1,-1
A05.140,05,ALAN,2,-1
A05.140,05,ALAN,3,-1
A05.140,05,ALAN,4,-1
A05.140,05,ALAN,5,-1
A05.140,05,ALAN,6,-1
A05.140,05,ALAN,7,-1
A05.140,05,ALAN,8,-1
A05.140,05,ALAN,9,-1
A05.140,05,ALAN,10,-1
A05.140,05,ALAN,11,-1
A05.140,05,ALAN,12,-1
A05.140,05,ALAN,13,-1
A05.140,05,ALAN,14,-1
A05.140,05,ALAN,15,-1
A05.140,05,ALAN,16,-1
A05.140,05,ALAN,17,-1
A05.140,05,ALAN,18,-1
A05.140,05,ALAN,19,-1
A05.140,05,ALAN,20,-1
A05.140,05,ALAN,21,-1
A05.140,05,ALAN,22,-1
A05.140,05,ALAN,23,-1
A05.140,05,ALAN,24,-1
A05.140,05,ALAN,25,-1
C05.141,05,Control,1,-0.657389427
C05.141,05,Control,2,-0.506667752
C05.141,05,Control,3,-0.818873243
C05.141,05,Control,4,-0.562033035
C05.141,05,Control,5,-0.816396696
C05.141,05,Control,6,-0.615909749
C05.141,05,Control,7,-0.843348256
C05.141,05,Control,8,-0.733201896
C05.141,05,Control,9,-0.604731733
C05.141,05,Control,10,-0.857221757
C05.141,05,Control,11,-0.890949108
C05.141,05,Control,12,-0.761874166
C05.141,05,Control,13,-0.976843795
C05.141,05,Control,14,-0.951687759
C05.141,05,Control,15,-1
C05.141,05,Control,16,-0.974192097
C05.141,05,Control,17,-1
C05.141,05,Control,18,-1
C05.141,05,Control,19,-1
C05.141,05,Control,20,-1
C05.141,05,Control,21,-0.976583928
C05.141,05,Control,22,-0.947757521
C05.141,05,Control,23,-0.949659324
C05.141,05,Control,24,-1
C05.141,05,Control,25,-1
C05.142,05,Control,1,-1
C05.142,05,Control,2,-1
C05.142,05,Control,3,-1
C05.142,05,Control,4,-1
C05.142,05,Control,5,-1
C05.142,05,Control,6,-1
C05.142,05,Control,7,-1
C05.142,05,Control,8,-1
C05.142,05,Control,9,-1
C05.142,05,Control,10,-1
C05.142,05,Control,11,-1
C05.142,05,Control,12,-1
C05.142,05,Control,13,-1
C05.142,05,Control,14,-1
C05.142,05,Control,15,-1
C05.142,05,Control,16,-1
C05.142,05,Control,17,-1
C05.142,05,Control,18,-1
C05.142,05,Control,19,-1
C05.142,05,Control,20,-1
C05.142,05,Control,21,-1
C05.142,05,Control,22,-1
C05.142,05,Control,23,-1
C05.142,05,Control,24,-1
C05.142,05,Control,25,-1
C05.143,05,Control,1,-1
C05.143,05,Control,2,-1
C05.143,05,Control,3,-1
C05.143,05,Control,4,-1
C05.143,05,Control,5,-1
C05.143,05,Control,6,-1
C05.143,05,Control,7,-1
C05.143,05,Control,8,-1
C05.143,05,Control,9,-1
C05.143,05,Control,10,-1
C05.143,05,Control,11,-1
C05.143,05,Control,12,-1
C05.143,05,Control,13,-1
C05.143,05,Control,14,-1
C05.143,05,Control,15,-1
C05.143,05,Control,16,-1
C05.143,05,Control,17,-1
C05.143,05,Control,18,-1
C05.143,05,Control,19,-1
C05.143,05,Control,20,-1
C05.143,05,Control,21,-1
C05.143,05,Control,22,-1
C05.143,05,Control,23,-1
C05.143,05,Control,24,-1
C05.143,05,Control,25,-1
A02.145,02,ALAN,1,-0.382883685
A02.145,02,ALAN,2,-0.950584055
A02.145,02,ALAN,3,-0.807332808
A02.145,02,ALAN,4,-0.950849159
A02.145,02,ALAN,5,-1
A02.145,02,ALAN,6,-0.97132554
A02.145,02,ALAN,7,-0.972454643
A02.145,02,ALAN,8,-0.974787578
A02.145,02,ALAN,9,-1
A02.145,02,ALAN,10,-0.95340395
A02.145,02,ALAN,11,-1
A02.145,02,ALAN,12,-0.95367287
A02.145,02,ALAN,13,-0.976364315
A02.145,02,ALAN,14,-1
A02.145,02,ALAN,15,-0.955840128
A02.145,02,ALAN,16,-0.978575457
A02.145,02,ALAN,17,-0.898779632
A02.145,02,ALAN,18,-1
A02.145,02,ALAN,19,-1
A02.145,02,ALAN,20,-1
A02.145,02,ALAN,21,-1
A02.145,02,ALAN,22,-1
A02.145,02,ALAN,23,-1
A02.145,02,ALAN,24,-1
A02.145,02,ALAN,25,-1
A02.146,02,ALAN,1,-0.560010412
A02.146,02,ALAN,2,-0.701998198
A02.146,02,ALAN,3,-1
A02.146,02,ALAN,4,-1
A02.146,02,ALAN,5,-1
A02.146,02,ALAN,6,-1
A02.146,02,ALAN,7,-1
A02.146,02,ALAN,8,-1
A02.146,02,ALAN,9,-1
A02.146,02,ALAN,10,-1
A02.146,02,ALAN,11,-1
A02.146,02,ALAN,12,-1
A02.146,02,ALAN,13,-1
A02.146,02,ALAN,14,-1
A02.146,02,ALAN,15,-1
A02.146,02,ALAN,16,-1
A02.146,02,ALAN,17,-1
A02.146,02,ALAN,18,-1
A02.146,02,ALAN,19,-1
A02.146,02,ALAN,20,-1
A02.146,02,ALAN,21,-1
A02.146,02,ALAN,22,-1
A02.146,02,ALAN,23,-1
A02.146,02,ALAN,24,-1
A02.146,02,ALAN,25,-1
A02.147,02,ALAN,1,1.347169071
A02.147,02,ALAN,2,1.009670842
A02.147,02,ALAN,3,-1
A02.147,02,ALAN,4,-0.962394015
A02.147,02,ALAN,5,-1
A02.147,02,ALAN,6,-1
A02.147,02,ALAN,7,-0.962897727
A02.147,02,ALAN,8,-1
A02.147,02,ALAN,9,-1
A02.147,02,ALAN,10,-1
A02.147,02,ALAN,11,-1
A02.147,02,ALAN,12,-1
A02.147,02,ALAN,13,-1
A02.147,02,ALAN,14,-1
A02.147,02,ALAN,15,-1
A02.147,02,ALAN,16,-1
A02.147,02,ALAN,17,-1
A02.147,02,ALAN,18,-1
A02.147,02,ALAN,19,-1
A02.147,02,ALAN,20,-1
A02.147,02,ALAN,21,-1
A02.147,02,ALAN,22,-1
A02.147,02,ALAN,23,-1
A02.147,02,ALAN,24,-1
A02.147,02,ALAN,25,-1
C01.149,01,Control,1,-0.831665776
C01.149,01,Control,2,-1
C01.149,01,Control,3,-1
C01.149,01,Control,4,-1
C01.149,01,Control,5,-1
C01.149,01,Control,6,-0.941908279
C01.149,01,Control,7,-0.942290073
C01.149,01,Control,8,-0.881743012
C01.149,01,Control,9,-1
C01.149,01,Control,10,-1
C01.149,01,Control,11,-0.885074405
C01.149,01,Control,12,-1
C01.149,01,Control,13,-1
C01.149,01,Control,14,-0.889959827
C01.149,01,Control,15,-1
C01.149,01,Control,16,-0.88910983
C01.149,01,Control,17,-1
C01.149,01,Control,18,-0.890382565
C01.149,01,Control,19,-1
C01.149,01,Control,20,-1
C01.149,01,Control,21,-0.666477897
C01.149,01,Control,22,-0.878860946
C01.149,01,Control,23,-0.890370601
C01.149,01,Control,24,-1
C01.149,01,Control,25,-1
C01.150,01,Control,1,-0.90253792
C01.150,01,Control,2,-1
C01.150,01,Control,3,-1
C01.150,01,Control,4,-0.914375723
C01.150,01,Control,5,-0.953791013
C01.150,01,Control,6,-0.897433158
C01.150,01,Control,7,-0.869763079
C01.150,01,Control,8,-1
C01.150,01,Control,9,-0.872712538
C01.150,01,Control,10,-0.95951459
C01.150,01,Control,11,-1
C01.150,01,Control,12,-1
C01.150,01,Control,13,-1
C01.150,01,Control,14,-1
C01.150,01,Control,15,-1
C01.150,01,Control,16,-1
C01.150,01,Control,17,-0.955852521
C01.150,01,Control,18,-0.95236499
C01.150,01,Control,19,-0.953818529
C01.150,01,Control,20,-0.858635075
C01.150,01,Control,21,-0.959733715
C01.150,01,Control,22,-0.820041254
C01.150,01,Control,23,-1
C01.150,01,Control,24,-1
C01.150,01,Control,25,-0.905943907
C01.151,01,Control,1,-0.970608767
C01.151,01,Control,2,-1
C01.151,01,Control,3,-1
C01.151,01,Control,4,-0.515858584
C01.151,01,Control,5,-0.697415169
C01.151,01,Control,6,-0.735942381
C01.151,01,Control,7,-0.885274527
C01.151,01,Control,8,-0.81810078
C01.151,01,Control,9,-0.250724722
C01.151,01,Control,10,-0.429326972
C01.151,01,Control,11,-0.970641182
C01.151,01,Control,12,-0.969237659
C01.151,01,Control,13,-0.8610821
C01.151,01,Control,14,-0.969741801
C01.151,01,Control,15,-0.929471561
C01.151,01,Control,16,-0.949491379
C01.151,01,Control,17,-1
C01.151,01,Control,18,-0.935871579
C01.151,01,Control,19,-1
C01.151,01,Control,20,-0.951440701
C01.151,01,Control,21,-0.965812449
C01.151,01,Control,22,-1
C01.151,01,Control,23,-1
C01.151,01,Control,24,-1
C01.151,01,Control,25,-1
C01.152,01,Control,1,-0.82774734
C01.152,01,Control,2,-0.947030666
C01.152,01,Control,3,-1
C01.152,01,Control,4,-1
C01.152,01,Control,5,-1
C01.152,01,Control,6,-1
C01.152,01,Control,7,-1
C01.152,01,Control,8,-1
C01.152,01,Control,9,-1
C01.152,01,Control,10,-1
C01.152,01,Control,11,-1
C01.152,01,Control,12,-1
C01.152,01,Control,13,-1
C01.152,01,Control,14,-1
C01.152,01,Control,15,-1
C01.152,01,Control,16,-1
C01.152,01,Control,17,-1
C01.152,01,Control,18,-1
C01.152,01,Control,19,-1
C01.152,01,Control,20,-1
C01.152,01,Control,21,-1
C01.152,01,Control,22,-1
C01.152,01,Control,23,-1
C01.152,01,Control,24,-1
C01.152,01,Control,25,-1
C03.154,03,Control,1,-1
C03.154,03,Control,2,-1
C03.154,03,Control,3,-0.927331583
C03.154,03,Control,4,-0.933542904
C03.154,03,Control,5,-1
C03.154,03,Control,6,-1
C03.154,03,Control,7,-1
C03.154,03,Control,8,-1
C03.154,03,Control,9,-1
C03.154,03,Control,10,-1
C03.154,03,Control,11,-1
C03.154,03,Control,12,-1
C03.154,03,Control,13,-1
C03.154,03,Control,14,-1
C03.154,03,Control,15,-1
C03.154,03,Control,16,-1
C03.154,03,Control,17,-1
C03.154,03,Control,18,-1
C03.154,03,Control,19,-1
C03.154,03,Control,20,-1
C03.154,03,Control,21,-1
C03.154,03,Control,22,-1
C03.154,03,Control,23,-1
C03.154,03,Control,24,-1
C03.154,03,Control,25,-1
C03.155,03,Control,1,0.053104192
C03.155,03,Control,2,0.221498417
C03.155,03,Control,3,0.01479868
C03.155,03,Control,4,0.244816931
C03.155,03,Control,5,-0.880448794
C03.155,03,Control,6,-0.942661942
C03.155,03,Control,7,-1
C03.155,03,Control,8,-1
C03.155,03,Control,9,-1
C03.155,03,Control,10,-1
C03.155,03,Control,11,-1
C03.155,03,Control,12,-1
C03.155,03,Control,13,-1
C03.155,03,Control,14,-1
C03.155,03,Control,15,-1
C03.155,03,Control,16,-1
C03.155,03,Control,17,-1
C03.155,03,Control,18,-1
C03.155,03,Control,19,-1
C03.155,03,Control,20,-1
C03.155,03,Control,21,-1
C03.155,03,Control,22,-0.663294723
C03.155,03,Control,23,-0.896050181
C03.155,03,Control,24,-1
C03.155,03,Control,25,-1
C03.156,03,Control,1,-1
C03.156,03,Control,2,-1
C03.156,03,Control,3,-1
C03.156,03,Control,4,-1
C03.156,03,Control,5,-1
C03.156,03,Control,6,-1
C03.156,03,Control,7,-1
C03.156,03,Control,8,-1
C03.156,03,Control,9,-1
C03.156,03,Control,10,-1
C03.156,03,Control,11,-1
C03.156,03,Control,12,-1
C03.156,03,Control,13,-1
C03.156,03,Control,14,-1
C03.156,03,Control,15,-1
C03.156,03,Control,16,-1
C03.156,03,Control,17,-1
C03.156,03,Control,18,-1
C03.156,03,Control,19,-1
C03.156,03,Control,20,-1
C03.156,03,Control,21,-1
C03.156,03,Control,22,-1
C03.156,03,Control,23,-1
C03.156,03,Control,24,-1
C03.156,03,Control,25,-1
A03.157,03,ALAN,1,-0.20154146
A03.157,03,ALAN,2,0.398125271
A03.157,03,ALAN,3,-0.334982284
A03.157,03,ALAN,4,-0.919426784
A03.157,03,ALAN,5,-1
A03.157,03,ALAN,6,-1
A03.157,03,ALAN,7,-1
A03.157,03,ALAN,8,-0.919083438
A03.157,03,ALAN,9,-0.7762274
A03.157,03,ALAN,10,-0.859778804
A03.157,03,ALAN,11,-0.788455067
A03.157,03,ALAN,12,-0.913649459
A03.157,03,ALAN,13,-1
A03.157,03,ALAN,14,-0.961797854
A03.157,03,ALAN,15,-0.962835091
A03.157,03,ALAN,16,-1
A03.157,03,ALAN,17,-1
A03.157,03,ALAN,18,-1
A03.157,03,ALAN,19,-0.926446491
A03.157,03,ALAN,20,-0.908826234
A03.157,03,ALAN,21,-0.836768837
A03.157,03,ALAN,22,-0.96111458
A03.157,03,ALAN,23,-0.963248438
A03.157,03,ALAN,24,-1
A03.157,03,ALAN,25,-1
A03.158,03,ALAN,1,-1
A03.158,03,ALAN,2,-1
A03.158,03,ALAN,3,-0.782640836
A03.158,03,ALAN,4,-1
A03.158,03,ALAN,5,-1
A03.158,03,ALAN,6,-1
A03.158,03,ALAN,7,-1
A03.158,03,ALAN,8,-1
A03.158,03,ALAN,9,-1
A03.158,03,ALAN,10,-1
A03.158,03,ALAN,11,-1
A03.158,03,ALAN,12,-1
A03.158,03,ALAN,13,-1
A03.158,03,ALAN,14,-1
A03.158,03,ALAN,15,-1
A03.158,03,ALAN,16,-1
A03.158,03,ALAN,17,-1
A03.158,03,ALAN,18,-1
A03.158,03,ALAN,19,-1
A03.158,03,ALAN,20,-1
A03.158,03,ALAN,21,-1
A03.158,03,ALAN,22,-1
A03.158,03,ALAN,23,-1
A03.158,03,ALAN,24,-1
A03.158,03,ALAN,25,-1
A03.159,03,ALAN,1,0.303566905
A03.159,03,ALAN,2,0.193582756
A03.159,03,ALAN,3,-0.941215135
A03.159,03,ALAN,4,-1
A03.159,03,ALAN,5,-1
A03.159,03,ALAN,6,-1
A03.159,03,ALAN,7,-0.889018298
A03.159,03,ALAN,8,-1
A03.159,03,ALAN,9,-1
A03.159,03,ALAN,10,-0.875335368
A03.159,03,ALAN,11,-1
A03.159,03,ALAN,12,-1
A03.159,03,ALAN,13,-1
A03.159,03,ALAN,14,-1
A03.159,03,ALAN,15,-1
A03.159,03,ALAN,16,-1
A03.159,03,ALAN,17,-1
A03.159,03,ALAN,18,-1
A03.159,03,ALAN,19,-1
A03.159,03,ALAN,20,-1
A03.159,03,ALAN,21,-1
A03.159,03,ALAN,22,-1
A03.159,03,ALAN,23,-1
A03.159,03,ALAN,24,-1
A03.159,03,ALAN,25,-1
A03.160,03,ALAN,1,-0.20941101
A03.160,03,ALAN,2,-0.476871983
A03.160,03,ALAN,3,-0.970224416
A03.160,03,ALAN,4,-1
A03.160,03,ALAN,5,-0.935433285
A03.160,03,ALAN,6,-0.938281191
A03.160,03,ALAN,7,-1
A03.160,03,ALAN,8,-1
A03.160,03,ALAN,9,-1
A03.160,03,ALAN,10,-0.933659708
A03.160,03,ALAN,11,-1
A03.160,03,ALAN,12,-1
A03.160,03,ALAN,13,-1
A03.160,03,ALAN,14,-1
A03.160,03,ALAN,15,-1
A03.160,03,ALAN,16,-1
A03.160,03,ALAN,17,-1
A03.160,03,ALAN,18,-1
A03.160,03,ALAN,19,-0.934480501
A03.160,03,ALAN,20,-1
A03.160,03,ALAN,21,-1
A03.160,03,ALAN,22,-1
A03.160,03,ALAN,23,-1
A03.160,03,ALAN,24,-1
A03.160,03,ALAN,25,-1
A05.161,05,ALAN,1,0.377016519
A05.161,05,ALAN,2,-0.828847924
A05.161,05,ALAN,3,-0.919528415
A05.161,05,ALAN,4,-0.920793067
A05.161,05,ALAN,5,-0.917505513
A05.161,05,ALAN,6,-1
A05.161,05,ALAN,7,-0.917318658
A05.161,05,ALAN,8,-1
A05.161,05,ALAN,9,-1
A05.161,05,ALAN,10,-0.914169987
A05.161,05,ALAN,11,-1
A05.161,05,ALAN,12,-1
A05.161,05,ALAN,13,-1
A05.161,05,ALAN,14,-1
A05.161,05,ALAN,15,-0.921032922
A05.161,05,ALAN,16,-1
A05.161,05,ALAN,17,-1
A05.161,05,ALAN,18,-1
A05.161,05,ALAN,19,-1
A05.161,05,ALAN,20,-1
A05.161,05,ALAN,21,-1
A05.161,05,ALAN,22,-1
A05.161,05,ALAN,23,-1
A05.161,05,ALAN,24,-1
A05.161,05,ALAN,25,-1
A05.162,05,ALAN,1,-1
A05.162,05,ALAN,2,-1
A05.162,05,ALAN,3,-1
A05.162,05,ALAN,4,-1
A05.162,05,ALAN,5,-1
A05.162,05,ALAN,6,-1
A05.162,05,ALAN,7,-1
A05.162,05,ALAN,8,-1
A05.162,05,ALAN,9,-1
A05.162,05,ALAN,10,-1
A05.162,05,ALAN,11,-1
A05.162,05,ALAN,12,-1
A05.162,05,ALAN,13,-1
A05.162,05,ALAN,14,-1
A05.162,05,ALAN,15,-1
A05.162,05,ALAN,16,-1
A05.162,05,ALAN,17,-1
A05.162,05,ALAN,18,-1
A05.162,05,ALAN,19,-1
A05.162,05,ALAN,20,-1
A05.162,05,ALAN,21,-1
A05.162,05,ALAN,22,-1
A05.162,05,ALAN,23,-1
A05.162,05,ALAN,24,-1
A05.162,05,ALAN,25,-1
A05.163,05,ALAN,1,-0.666981177
A05.163,05,ALAN,2,-0.803989794
A05.163,05,ALAN,3,-1
A05.163,05,ALAN,4,-0.956471959
A05.163,05,ALAN,5,-0.904522409
A05.163,05,ALAN,6,-0.905988158
A05.163,05,ALAN,7,-0.854533288
A05.163,05,ALAN,8,-1
A05.163,05,ALAN,9,-0.960301738
A05.163,05,ALAN,10,-0.908636403
A05.163,05,ALAN,11,-0.960925817
A05.163,05,ALAN,12,-1
A05.163,05,ALAN,13,-1
A05.163,05,ALAN,14,-1
A05.163,05,ALAN,15,-1
A05.163,05,ALAN,16,-1
A05.163,05,ALAN,17,-1
A05.163,05,ALAN,18,-0.907345882
A05.163,05,ALAN,19,-0.873256054
A05.163,05,ALAN,20,-1
A05.163,05,ALAN,21,-0.872005969
A05.163,05,ALAN,22,-0.921376402
A05.163,05,ALAN,23,-1
A05.163,05,ALAN,24,-1
A05.163,05,ALAN,25,-0.957543735
A05.164,05,ALAN,1,-0.768691289
A05.164,05,ALAN,2,-0.23861257
A05.164,05,ALAN,3,0.761594296
A05.164,05,ALAN,4,-0.447539463
A05.164,05,ALAN,5,-0.061326985
A05.164,05,ALAN,6,-0.771217064
A05.164,05,ALAN,7,-0.556699762
A05.164,05,ALAN,8,-0.7699567
A05.164,05,ALAN,9,-0.533849723
A05.164,05,ALAN,10,-0.542911432
A05.164,05,ALAN,11,-1
A05.164,05,ALAN,12,-1
A05.164,05,ALAN,13,-1
A05.164,05,ALAN,14,-0.47564489
A05.164,05,ALAN,15,-1
A05.164,05,ALAN,16,-1
A05.164,05,ALAN,17,-1
A05.164,05,ALAN,18,-0.528612499
A05.164,05,ALAN,19,-1
A05.164,05,ALAN,20,-1
A05.164,05,ALAN,21,-1
A05.164,05,ALAN,22,-1
A05.164,05,ALAN,23,-0.497209337
A05.164,05,ALAN,24,-1
A05.164,05,ALAN,25,-1
C05.165,05,Control,1,-0.282182251
C05.165,05,Control,2,-0.921036287
C05.165,05,Control,3,-1
C05.165,05,Control,4,-1
C05.165,05,Control,5,-1
C05.165,05,Control,6,-1
C05.165,05,Control,7,-1
C05.165,05,Control,8,-0.968723665
C05.165,05,Control,9,-1
C05.165,05,Control,10,-1
C05.165,05,Control,11,-1
C05.165,05,Control,12,-1
C05.165,05,Control,13,-1
C05.165,05,Control,14,-1
C05.165,05,Control,15,-1
C05.165,05,Control,16,-1
C05.165,05,Control,17,-1
C05.165,05,Control,18,-1
